const,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes
1.0,27,0.7804878048780488,0.2926829268292683,1375,21.484,0.052,12.7,0,0
1.0,35,0.5121951219512195,0.024390243902439,472,11.238,0.071,10.9,0,0
1.0,30,0.9887640449438202,0.0112359550561797,1642,18.659,0.123,15.014,2,0
1.0,22,0.7439024390243902,0.7439024390243902,2164,35.475,0.16,25.0,0,0
1.0,29,0.9390243902439024,0.9390243902439024,2982,38.727,0.172,24.4,0,0
1.0,35,0.8823529411764706,0.0,1713,19.033,0.206,22.519,3,0
1.0,22,0.2580645161290322,0.0,349,14.542,0.143,20.581,1,0
1.0,24,0.9885057471264368,0.9885057471264368,2819,32.779,0.096,14.219,1,0
1.0,30,0.8658536585365854,0.6951219512195121,2371,33.394,0.055,10.9,0,0
1.0,24,0.4545454545454545,0.0,550,18.333,0.026,13.1,0,0
1.0,27,0.875,0.0,906,11.766,0.05,7.971,1,0
1.0,23,0.7058823529411765,0.6764705882352942,1878,26.083,0.213,28.125,2,0
1.0,29,0.8666666666666667,0.8476190476190476,3193,35.088,0.125,22.941,5,0
1.0,23,0.9333333333333332,0.9333333333333332,3248,38.667,0.222,27.162,1,2
1.0,24,0.942528735632184,0.0229885057471264,1115,13.598,0.196,20.204,1,0
1.0,25,0.6530612244897959,0.6530612244897959,2105,32.891,0.204,24.473,2,1
1.0,24,0.8484848484848485,0.2121212121212121,1145,20.446,0.063,12.4,1,0
1.0,29,0.9803921568627452,0.9803921568627452,3841,38.41,0.181,27.673,3,3
1.0,25,0.3939393939393939,0.1969696969696969,626,24.077,-0.008,10.6,0,0
1.0,25,0.941747572815534,0.203883495145631,1645,16.959,0.138,15.68,3,0
1.0,22,0.5757575757575758,0.0,423,11.132,-0.148,4.1,0,0
1.0,27,0.6511627906976745,0.0930232558139534,692,12.357,0.018,8.854,2,0
1.0,24,0.42,0.02,296,7.048,0.05,11.706,2,0
1.0,32,0.8539325842696629,0.2584269662921348,1431,18.829,0.048,6.662,1,0
1.0,31,0.524390243902439,0.2439024390243902,982,22.837,0.034,10.2,0,0
1.0,32,1.0,1.0,3234,36.75,0.142,20.169,1,0
1.0,24,0.975609756097561,0.8902439024390244,2318,28.975,0.019,9.9,0,0
1.0,22,0.2535211267605634,0.0,105,5.833,0.137,22.2,0,0
1.0,26,0.8160919540229885,0.0804597701149425,914,12.873,0.097,16.154,1,0
1.0,22,0.6829268292682927,0.2317073170731707,1166,20.821,0.049,10.2,0,0
1.0,33,0.8817204301075269,0.8817204301075269,2686,32.756,0.15,21.705,1,0
1.0,23,0.9204545454545454,0.8636363636363636,2379,29.37,0.092,19.855,1,0
1.0,28,0.7065217391304348,0.0108695652173913,672,10.338,0.075,10.096,1,0
1.0,35,0.8369565217391305,0.0108695652173913,1512,19.636,0.083,11.383,1,0
1.0,30,0.8414634146341463,0.1341463414634146,1534,22.232,0.022,10.5,0,0
1.0,33,0.8584905660377359,0.0,1333,14.648,0.093,16.031,3,0
1.0,24,0.9772727272727272,0.9545454545454546,2841,33.035,0.111,17.683,1,0
1.0,29,0.9310344827586208,0.8620689655172413,2562,31.63,0.05,10.58,1,0
1.0,33,0.9292929292929292,0.0,2417,26.272,0.166,16.502,5,0
1.0,29,1.0,1.0,2958,32.152,0.171,21.575,1,0
1.0,22,0.9090909090909092,0.2121212121212121,776,12.933,0.093,13.7,0,0
1.0,28,0.9166666666666666,0.5,1349,20.439,0.082,11.7,0,0
1.0,21,0.6585365853658537,0.1829268292682926,933,17.278,0.0,10.4,0,0
1.0,27,0.7317073170731707,0.7317073170731707,2348,39.133,0.155,20.7,0,0
1.0,32,0.9090909090909092,0.0303030303030303,922,15.367,0.021,6.9,0,0
1.0,27,0.2837837837837837,0.2837837837837837,619,29.476,0.085,12.2,1,0
1.0,25,0.902439024390244,0.5365853658536586,2061,27.851,0.126,17.8,0,0
1.0,22,0.7872340425531915,0.1702127659574468,1472,19.892,0.154,15.845,3,0
1.0,25,0.956043956043956,0.1428571428571428,2489,28.609,0.102,13.232,1,0
1.0,31,0.8472222222222222,0.0,1053,17.262,0.041,9.5,0,0
1.0,29,0.7065217391304348,0.1847826086956521,1350,20.769,0.136,15.48,1,0
1.0,22,0.3536585365853658,0.0,205,7.069,0.023,7.1,0,0
1.0,26,1.0,0.8658536585365854,2518,30.337,0.103,13.5,0,0
1.0,22,0.27,0.01,159,5.889,0.034,10.03,2,0
1.0,29,0.9540229885057472,0.9540229885057472,2809,33.843,0.162,21.669,1,0
1.0,24,0.7272727272727273,0.696969696969697,1408,29.333,0.017,14.1,0,0
1.0,29,1.0,0.0609756097560975,1667,20.329,0.109,15.9,0,0
1.0,28,0.5333333333333333,0.4933333333333333,1061,26.525,0.163,15.9,1,0
1.0,25,0.8586956521739131,0.782608695652174,2294,29.038,0.137,18.591,1,0
1.0,27,0.9,0.9,3304,36.711,0.27,33.917,2,2
1.0,29,0.8292682926829268,0.2195121951219512,1776,26.118,-0.005,9.5,0,0
1.0,35,0.9659090909090908,0.0681818181818181,2325,27.353,0.075,15.245,1,2
1.0,22,0.6219512195121951,0.6219512195121951,1665,32.647,0.04,12.3,0,0
1.0,26,0.4878048780487805,0.0,380,9.5,0.038,13.2,0,0
1.0,23,0.7752808988764045,0.0,1239,17.957,0.106,16.286,1,0
1.0,31,0.7439024390243902,0.0121951219512195,729,11.951,0.178,17.8,0,0
1.0,26,0.9767441860465116,0.9767441860465116,2670,31.786,0.074,8.615,1,0
1.0,21,1.0,1.0,2866,34.951,0.109,18.6,0,1
1.0,26,0.9767441860465116,0.8837209302325582,2635,31.369,0.149,15.278,1,0
1.0,24,0.7941176470588235,0.0098039215686274,968,11.951,0.051,10.003,5,0
1.0,25,0.9878048780487804,0.9878048780487804,3081,38.037,0.115,18.2,0,0
1.0,23,0.8902439024390244,0.2804878048780488,1775,24.315,0.095,16.5,0,0
1.0,24,0.3780487804878049,0.0121951219512195,479,15.452,0.01,11.5,0,0
1.0,28,0.6568627450980392,0.3137254901960784,1024,15.284,0.067,12.405,2,0
1.0,29,0.8695652173913043,0.0108695652173913,1263,15.788,0.154,21.548,2,0
1.0,23,0.9390243902439024,0.2926829268292683,1529,19.857,0.138,17.3,0,0
1.0,25,0.9767441860465116,0.1627906976744186,1882,22.405,0.061,13.587,1,0
1.0,35,0.9325842696629212,0.9325842696629212,2602,31.349,0.086,14.701,1,0
1.0,26,0.926829268292683,0.7560975609756098,2200,28.947,0.137,13.9,0,0
1.0,22,0.9772727272727272,0.1136363636363636,2361,27.453,0.182,17.909,1,0
1.0,24,0.5789473684210527,0.0,733,13.327,0.114,14.859,1,0
1.0,27,0.7804878048780488,0.1219512195121951,1306,20.406,0.092,10.8,0,0
1.0,26,0.8941176470588236,0.0235294117647058,1992,26.211,0.192,25.617,1,2
1.0,28,0.1463414634146341,0.0,143,11.917,0.067,11.2,0,0
1.0,22,0.2784810126582278,0.0,172,7.818,0.06,9.809,1,0
1.0,23,1.0,1.0,3400,36.559,0.127,21.487,1,0
1.0,28,0.9263157894736842,0.3473684210526316,1483,16.852,0.156,16.482,1,0
1.0,22,0.5365853658536586,0.4146341463414634,1104,25.091,0.096,14.4,0,0
1.0,29,0.8780487804878049,0.1829268292682926,2195,30.486,0.077,16.8,0,0
1.0,22,0.430379746835443,0.0379746835443038,288,8.471,0.041,12.712,1,0
1.0,25,0.8292682926829268,0.7073170731707317,2133,31.368,0.074,16.4,0,0
1.0,36,0.8585858585858586,0.0,1075,12.647,0.146,20.896,5,0
1.0,26,0.7717391304347826,0.7717391304347826,2759,38.859,0.157,24.423,1,1
1.0,31,0.9090909090909092,0.7045454545454546,2436,30.45,0.136,14.691,1,0
1.0,27,0.7638888888888888,0.4166666666666667,1323,24.055,0.108,14.333,1,0
1.0,32,0.3292682926829268,0.2560975609756097,583,21.593,0.058,9.3,3,0
1.0,28,0.7682926829268293,0.3902439024390244,1790,28.413,0.059,12.2,0,0
1.0,23,0.4021739130434782,0.0,224,6.054,0.111,19.252,1,0
1.0,23,0.7011494252873564,0.2298850574712643,1223,20.049,0.148,22.756,1,0
1.0,24,0.8536585365853658,0.6585365853658537,2183,31.186,0.11,18.4,0,0
1.0,25,0.8536585365853658,0.2560975609756097,1646,23.514,0.07,12.2,0,0
1.0,25,0.8170731707317073,0.1951219512195122,1091,16.284,0.106,15.0,0,0
1.0,28,0.8764044943820225,0.1235955056179775,1528,19.59,0.124,16.445,1,0
1.0,24,0.6129032258064516,0.010752688172043,584,10.246,0.066,12.243,1,0
1.0,25,0.9247311827956988,0.9247311827956988,3113,36.198,0.165,25.433,1,2
1.0,24,0.3506493506493506,0.0129870129870129,510,18.889,-0.066,6.283,1,0
1.0,29,0.875,0.1805555555555555,1446,22.952,0.07,12.5,0,0
1.0,25,0.5416666666666666,0.25,832,21.333,0.052,7.5,0,0
1.0,23,0.4659090909090909,0.0227272727272727,419,10.22,0.108,13.837,1,0
1.0,25,0.5784313725490197,0.0196078431372549,854,14.475,0.092,17.204,3,0
1.0,29,0.9310344827586208,0.9195402298850576,2231,27.543,0.134,13.694,1,0
1.0,22,0.8780487804878049,0.6463414634146342,1576,21.889,0.043,9.5,0,0
1.0,30,0.7777777777777778,0.0833333333333333,1020,18.214,0.042,11.3,0,0
1.0,26,0.8333333333333334,0.1018518518518518,1438,15.978,0.094,11.211,5,0
1.0,30,0.872093023255814,0.0581395348837209,1367,18.227,0.1,10.398,1,0
1.0,29,0.9148936170212766,0.7872340425531915,2535,29.477,0.097,16.794,3,0
1.0,23,1.0,0.7126436781609196,2814,32.345,0.119,12.971,1,0
1.0,24,0.8208955223880597,0.4029850746268656,887,16.127,0.152,15.6,0,0
1.0,31,0.75,0.4861111111111111,1378,25.519,0.07,10.351,1,0
1.0,23,0.7317073170731707,0.0121951219512195,532,8.867,0.099,11.4,0,0
1.0,22,0.3098591549295774,0.0422535211267605,272,12.364,0.141,17.3,0,0
1.0,25,0.8837209302325582,0.5697674418604651,1913,25.171,0.13,16.207,1,0
1.0,25,0.8735632183908046,0.0,1063,13.987,0.112,14.849,1,0
1.0,26,0.9019607843137256,0.3823529411764705,1478,16.065,0.07,11.514,2,0
1.0,34,0.6373626373626373,0.0329670329670329,990,17.069,0.081,16.229,2,0
1.0,23,0.3766233766233766,0.0389610389610389,244,8.414,0.081,14.736,1,0
1.0,29,0.9895833333333334,0.75,2423,25.505,0.135,15.559,2,0
1.0,25,0.9696969696969696,0.7121212121212122,1657,25.891,0.113,16.4,0,0
1.0,29,0.9,0.06,1360,15.111,0.082,10.869,2,0
1.0,27,0.4814814814814814,0.0493827160493827,676,17.333,0.12,20.28,1,0
1.0,35,0.9789473684210528,0.9789473684210528,2780,29.892,0.245,27.926,2,2
1.0,28,0.9534883720930232,0.0,1542,18.805,0.163,15.794,1,0
1.0,23,0.902439024390244,0.073170731707317,1462,19.757,0.069,12.8,0,0
1.0,32,0.3170731707317073,0.3170731707317073,636,24.462,0.143,17.7,3,0
1.0,23,0.9080459770114944,0.7471264367816092,2342,29.646,0.061,12.442,1,0
1.0,35,0.896551724137931,0.0,1627,20.859,0.098,17.073,1,0
1.0,25,0.4390243902439024,0.1097560975609756,785,21.806,0.147,21.0,0,0
1.0,24,0.303030303030303,0.0454545454545454,139,6.95,0.104,12.4,0,0
1.0,22,0.6951219512195121,0.3658536585365853,1681,29.491,0.054,15.3,0,0
1.0,26,0.8902439024390244,0.0975609756097561,1411,19.329,0.061,14.3,0,0
1.0,25,0.8170731707317073,0.2682926829268293,1487,22.194,0.071,12.7,0,0
1.0,27,1.0,0.048780487804878,1639,19.988,0.073,12.7,0,0
1.0,28,0.8658536585365854,0.0365853658536585,1640,23.099,0.214,23.2,0,0
1.0,27,0.9873417721518988,0.0253164556962025,1905,24.423,0.096,19.411,1,0
1.0,29,0.4395604395604395,0.0,360,9.0,0.14,15.177,1,0
1.0,25,0.935483870967742,0.935483870967742,3426,39.379,0.299,35.536,1,8
1.0,31,0.6904761904761905,0.5,1504,25.931,0.081,16.815,1,0
1.0,23,0.7717391304347826,0.7717391304347826,2190,30.845,0.156,25.532,1,3
1.0,27,0.6931818181818182,0.125,844,13.836,0.08,11.408,1,0
1.0,25,0.4204545454545454,0.0,529,14.297,0.021,13.096,1,0
1.0,23,0.6363636363636364,0.1515151515151515,630,15.0,0.091,10.1,0,0
1.0,27,0.4756097560975609,0.0609756097560975,629,16.128,0.069,9.8,0,0
1.0,32,0.1219512195121951,0.0,119,11.9,0.0,10.3,0,0
1.0,28,0.7560975609756098,0.0,1178,19.0,0.106,13.9,0,0
1.0,23,0.5402298850574713,0.0,314,6.681,0.05,15.426,1,0
1.0,22,0.9883720930232558,0.9883720930232558,2797,32.906,0.133,22.065,1,2
1.0,36,0.3181818181818182,0.3181818181818182,533,19.036,0.149,16.568,1,0
1.0,31,0.4146341463414634,0.0975609756097561,970,28.529,0.064,14.0,0,0
1.0,28,0.9634146341463414,0.024390243902439,1632,20.658,0.126,14.4,0,0
1.0,21,0.2560975609756097,0.0365853658536585,162,7.714,0.0,7.2,0,0
1.0,22,0.8536585365853658,0.8292682926829268,2147,30.671,0.054,14.1,0,0
1.0,23,0.9659090909090908,0.7272727272727273,2610,30.706,0.135,16.839,1,0
1.0,23,0.9375,0.3125,2147,23.856,0.108,15.435,1,0
1.0,22,0.4146341463414634,0.0121951219512195,428,12.588,0.011,7.6,0,0
1.0,28,0.8658536585365854,0.4390243902439024,1874,26.394,0.102,15.4,0,0
1.0,21,0.5813953488372093,0.2674418604651162,994,19.88,0.029,8.284,1,0
1.0,28,0.8068181818181818,0.1022727272727272,1512,21.296,0.102,16.037,1,0
1.0,21,0.6951219512195121,0.1585365853658536,1114,19.544,0.004,11.1,0,0
1.0,35,0.9302325581395348,0.5697674418604651,2329,29.112,0.057,12.144,1,0
1.0,25,0.7846153846153846,0.4923076923076923,1269,24.882,0.087,12.1,0,0
1.0,31,0.8522727272727273,0.8295454545454546,2562,34.16,0.131,19.891,1,0
1.0,35,0.9489795918367347,0.9489795918367347,2813,30.247,0.131,16.229,5,0
1.0,26,0.7634408602150538,0.032258064516129,1769,24.915,0.106,15.396,1,0
1.0,26,0.9186046511627908,0.686046511627907,2476,31.342,0.121,18.819,2,0
1.0,24,0.7439024390243902,0.6951219512195121,2216,36.328,0.182,21.0,0,0
1.0,27,0.951219512195122,0.951219512195122,2375,30.449,0.154,19.8,0,0
1.0,24,0.8850574712643678,0.0114942528735632,1608,20.883,0.138,15.076,1,0
1.0,24,0.8414634146341463,0.1585365853658536,1395,20.217,0.155,19.4,0,0
1.0,30,0.5684210526315789,0.0210526315789473,981,18.167,0.074,11.47,1,0
1.0,23,0.9801980198019802,0.9801980198019802,3679,37.162,0.179,25.625,2,3
1.0,25,0.7638888888888888,0.6944444444444444,1687,30.673,0.063,13.3,0,0
1.0,31,0.7317073170731707,0.7317073170731707,1556,25.933,0.099,14.1,0,0
1.0,29,0.8152173913043478,0.0869565217391304,1334,17.787,0.153,16.181,1,0
1.0,26,1.0,1.0,3290,35.0,0.12,19.456,1,0
1.0,33,0.6097560975609756,0.024390243902439,712,14.24,0.071,17.617,1,0
1.0,27,0.813953488372093,0.313953488372093,1727,24.671,0.046,9.799,1,0
1.0,26,0.8709677419354839,0.4946236559139785,1699,20.975,0.133,16.185,1,0
1.0,24,0.9545454545454546,0.9545454545454546,3151,37.512,0.145,19.571,1,0
1.0,37,0.9393939393939394,0.9393939393939394,1961,31.629,0.144,20.3,0,0
1.0,26,0.9905660377358492,0.9905660377358492,4202,40.019,0.249,36.015,5,12
1.0,22,0.926829268292683,0.8658536585365854,2066,27.184,0.072,13.7,0,0
1.0,37,0.8939393939393939,0.803030303030303,1352,22.915,0.128,16.2,0,0
1.0,27,0.4390243902439024,0.0,470,13.056,0.102,13.7,0,0
1.0,34,0.951219512195122,0.2560975609756097,1623,20.808,0.071,9.3,0,0
1.0,24,0.8390804597701149,0.0229885057471264,1056,14.466,0.15,17.903,1,0
1.0,26,0.948051948051948,0.4545454545454545,1929,26.425,0.053,14.508,1,0
1.0,26,0.7319587628865979,0.6804123711340206,2030,28.592,0.17,19.346,2,0
1.0,31,0.8863636363636364,0.2727272727272727,1359,17.423,0.091,12.675,1,0
1.0,25,0.5681818181818182,0.2159090909090909,899,17.98,0.011,10.113,1,0
1.0,27,0.9146341463414634,0.9146341463414634,2665,35.533,0.126,18.5,0,0
1.0,26,0.7926829268292683,0.2926829268292683,1020,15.692,0.042,8.6,0,0
1.0,25,0.5487804878048781,0.0,512,11.378,0.047,13.7,0,0
1.0,31,0.7083333333333334,0.0416666666666666,770,15.098,0.102,11.464,1,0
1.0,22,0.9772727272727272,0.9772727272727272,3088,35.907,0.209,27.971,1,4
1.0,30,0.9444444444444444,0.2916666666666667,1688,24.824,0.017,9.3,0,0
1.0,22,0.9634146341463414,0.4756097560975609,2173,27.506,0.124,17.6,0,0
1.0,26,0.9390243902439024,0.8536585365853658,2556,33.195,0.085,14.7,0,0
1.0,36,0.9302325581395348,0.0697674418604651,1715,21.438,0.126,15.783,1,0
1.0,29,0.974025974025974,0.0,1605,21.4,0.059,14.855,1,0
1.0,26,0.5806451612903226,0.010752688172043,453,8.389,0.2,19.485,1,0
1.0,30,0.5609756097560976,0.1097560975609756,441,9.587,0.109,13.1,0,0
1.0,25,0.1829268292682926,0.024390243902439,270,18.0,0.071,10.3,1,0
1.0,27,0.927710843373494,0.0481927710843373,1414,18.364,0.131,12.711,1,0
1.0,29,0.9655172413793104,0.0114942528735632,1487,17.702,0.189,17.856,1,0
1.0,27,0.8409090909090909,0.0909090909090909,1242,16.784,0.09,12.974,1,0
1.0,26,0.8493150684931506,0.7123287671232876,1786,28.806,0.078,13.3,1,0
1.0,27,0.9390243902439024,0.1219512195121951,1387,18.013,0.166,20.0,0,0
1.0,22,0.8478260869565217,0.8478260869565217,2657,34.064,0.108,27.073,2,0
1.0,24,0.7415730337078652,0.0337078651685393,1064,16.121,0.116,14.829,1,0
1.0,24,0.5,0.0,523,12.756,0.028,9.0,0,0
1.0,25,0.4285714285714285,0.0259740259740259,353,10.697,0.097,13.692,1,0
1.0,24,0.2560975609756097,0.0121951219512195,170,8.095,0.056,10.9,0,0
1.0,26,0.5783132530120482,0.0,333,6.938,0.029,8.842,1,0
1.0,24,0.975609756097561,0.1097560975609756,1435,17.938,0.12,17.2,0,0
1.0,24,0.7590361445783133,0.7590361445783133,2117,33.603,0.168,26.458,1,0
1.0,24,0.2777777777777778,0.0,121,6.05,0.04,9.6,0,0
1.0,22,0.4659090909090909,0.0,356,8.683,0.046,7.947,1,0
1.0,27,0.9680851063829788,0.0,3029,33.286,0.12,19.002,1,2
1.0,32,0.7195121951219512,0.6463414634146342,1803,30.559,0.152,18.3,0,0
1.0,32,0.5975609756097561,0.0,406,8.286,0.142,14.7,0,0
1.0,25,0.6097560975609756,0.2560975609756097,953,19.06,0.0,10.3,0,0
1.0,22,0.9146341463414634,0.3658536585365853,1657,22.093,0.067,13.7,0,0
1.0,22,0.6986301369863014,0.3561643835616438,818,16.039,0.164,17.369,1,0
1.0,31,0.8805970149253731,0.2537313432835821,1464,24.814,0.082,14.6,0,0
1.0,23,0.9390243902439024,0.9390243902439024,3044,39.532,0.123,16.7,0,0
1.0,38,0.872093023255814,0.3372093023255814,1760,23.467,0.048,10.8,1,0
1.0,29,0.9770114942528736,0.9770114942528736,2896,34.071,0.064,17.923,1,0
1.0,24,0.8780487804878049,0.6585365853658537,2497,34.681,0.148,20.5,0,0
1.0,24,0.8571428571428571,0.1868131868131868,1451,18.603,0.105,14.655,2,0
1.0,27,0.9318181818181818,0.9318181818181818,2882,35.146,0.075,18.983,1,0
1.0,35,0.75,0.7386363636363636,1982,30.03,0.091,20.143,1,0
1.0,21,0.2317073170731707,0.0,314,16.526,0.0,10.1,0,0
1.0,31,0.941747572815534,0.941747572815534,3531,36.402,0.241,36.603,5,6
1.0,27,0.5853658536585366,0.0121951219512195,660,13.75,-0.007,7.9,0,0
1.0,24,0.8526315789473684,0.1473684210526315,1629,20.111,0.087,11.322,1,0
1.0,22,0.7204301075268817,0.6666666666666666,2190,32.687,0.14,16.422,1,0
1.0,27,0.7238095238095238,0.0,621,8.171,0.0,6.955,5,0
1.0,27,0.6162790697674418,0.0930232558139534,1086,20.491,0.113,13.502,1,0
1.0,29,0.8292682926829268,0.7804878048780488,2063,30.338,0.091,15.3,0,0
1.0,24,0.9634146341463414,0.0365853658536585,1506,19.063,0.054,11.1,0,0
1.0,27,0.8048780487804879,0.1951219512195122,1455,22.045,0.086,13.0,0,0
1.0,33,0.686046511627907,0.686046511627907,2223,37.678,0.197,26.769,1,2
1.0,32,0.8962264150943396,0.8962264150943396,3341,35.168,0.165,24.295,3,0
1.0,24,0.7857142857142857,0.336734693877551,1347,17.494,0.112,13.485,2,0
1.0,31,0.9146341463414634,0.7560975609756098,1671,22.28,0.169,21.8,0,0
1.0,23,0.7073170731707317,0.2926829268292683,1206,20.793,-0.004,10.8,0,0
1.0,23,0.684931506849315,0.6438356164383562,1573,31.46,0.139,18.702,1,0
1.0,25,1.0,1.0,3643,36.43,0.116,19.17,2,1
1.0,32,0.9775280898876404,0.1235955056179775,1827,21.0,0.054,11.826,1,0
1.0,27,0.9887640449438202,0.9775280898876404,2516,28.591,0.162,17.426,1,0
1.0,24,0.6707317073170732,0.0853658536585365,1025,18.636,0.033,12.1,0,0
1.0,28,0.8309859154929577,0.0140845070422535,1115,18.898,0.184,16.347,1,0
1.0,33,0.1463414634146341,0.0,215,17.917,0.134,13.3,1,0
1.0,24,0.968421052631579,0.968421052631579,2456,26.696,0.146,19.727,1,0
1.0,29,0.2804878048780488,0.0,460,20.0,-0.031,7.4,0,0
1.0,26,0.6951219512195121,0.2682926829268293,1278,22.421,0.083,12.4,0,0
1.0,23,0.926829268292683,0.4512195121951219,2139,28.145,0.081,14.4,0,0
1.0,23,0.8947368421052632,0.8947368421052632,2279,33.515,0.197,23.646,1,1
1.0,23,0.2317073170731707,0.0,199,10.474,0.048,10.2,1,0
1.0,25,0.989247311827957,0.032258064516129,1475,16.033,0.118,15.99,1,0
1.0,26,1.0,1.0,3302,34.396,0.218,24.538,1,3
1.0,23,0.9634146341463414,0.8658536585365854,2566,32.481,0.107,14.6,0,0
1.0,27,0.5853658536585366,0.5853658536585366,1737,36.188,0.13,22.6,1,0
1.0,25,0.3780487804878049,0.0609756097560975,467,15.065,0.103,11.7,0,0
1.0,31,0.4390243902439024,0.1097560975609756,519,14.417,0.046,6.2,0,0
1.0,35,1.0,1.0,2981,28.39,0.084,12.957,5,0
1.0,26,0.912087912087912,0.0219780219780219,1645,19.819,0.036,10.458,1,0
1.0,25,0.9041095890410958,0.6986301369863014,1632,24.727,0.106,14.2,0,0
1.0,33,0.7291666666666666,0.03125,1320,18.857,0.118,16.589,2,0
1.0,34,0.875,0.0138888888888888,1358,21.556,0.06,14.7,0,0
1.0,29,0.902439024390244,0.048780487804878,1446,19.541,0.063,15.4,0,0
1.0,22,0.4512195121951219,0.0121951219512195,371,10.027,0.052,12.4,0,0
1.0,27,0.8536585365853658,0.1951219512195122,1516,21.657,0.073,12.5,0,0
1.0,27,0.6138613861386139,0.1386138613861386,1145,18.468,0.157,22.805,2,0
1.0,30,0.8048780487804879,0.6341463414634146,1363,20.652,0.056,16.3,0,0
1.0,29,0.2439024390243902,0.0,180,9.0,0.027,12.7,0,0
1.0,25,1.0,0.2804878048780488,2035,24.817,0.094,12.9,0,0
1.0,20,0.6951219512195121,0.1219512195121951,999,17.526,0.043,11.8,0,0
1.0,22,0.7195121951219512,0.5121951219512195,1607,27.237,0.024,14.6,0,0
1.0,28,0.8775510204081632,0.8673469387755102,2747,31.942,0.153,20.183,2,0
1.0,34,0.8780487804878049,0.8780487804878049,2024,28.111,0.095,12.3,0,0
1.0,23,0.9390243902439024,0.9390243902439024,2545,33.052,0.196,26.3,0,0
1.0,29,0.8780487804878049,0.1463414634146341,1557,21.625,0.068,12.5,0,0
1.0,31,0.9886363636363636,0.9772727272727272,3272,37.609,0.194,25.07,1,2
1.0,32,0.3440860215053763,0.0,541,16.906,0.17,21.911,1,0
1.0,23,0.6585365853658537,0.048780487804878,798,14.778,0.09,15.3,0,0
1.0,33,0.7326732673267327,0.1485148514851485,1838,24.838,0.061,14.208,2,0
1.0,29,0.9029126213592232,0.6990291262135923,1490,16.022,0.075,11.864,5,0
1.0,23,1.0,1.0,3098,36.023,0.163,30.336,3,2
1.0,26,0.9393939393939394,0.9393939393939394,2162,34.871,0.118,17.9,0,0
1.0,30,1.0,1.0,3613,38.436,0.161,24.433,1,0
1.0,25,0.9285714285714286,0.1714285714285714,1209,18.6,0.143,14.944,1,0
1.0,33,0.7272727272727273,0.6818181818181818,1670,26.094,0.133,16.312,1,0
1.0,28,0.7638888888888888,0.0694444444444444,942,17.127,-0.02,5.6,0,0
1.0,31,0.4268292682926829,0.0,197,5.629,0.073,8.6,0,0
1.0,28,0.7682926829268293,0.7682926829268293,1905,30.238,0.008,7.6,0,0
1.0,22,0.7804878048780488,0.0121951219512195,896,14.0,0.139,17.5,0,0
1.0,34,0.8205128205128205,0.141025641025641,1240,19.375,0.072,7.804,1,0
1.0,26,0.8735632183908046,0.1034482758620689,2080,27.368,0.153,16.891,1,0
1.0,23,0.989247311827957,0.086021505376344,2407,26.163,0.098,14.036,1,0
1.0,27,0.9146341463414634,0.0853658536585365,1449,19.32,0.202,20.4,0,0
1.0,23,0.9878048780487804,0.1707317073170731,1491,18.407,0.042,11.8,0,0
1.0,27,1.0,0.6111111111111112,2216,30.778,0.065,16.0,0,0
1.0,25,0.7804878048780488,0.4878048780487805,2034,31.781,0.066,14.5,0,0
1.0,23,0.3658536585365853,0.0,192,6.4,0.05,8.8,0,0
1.0,28,0.1463414634146341,0.0,177,14.75,0.054,11.2,1,0
1.0,24,0.9655172413793104,0.1379310344827586,1571,18.702,0.066,9.296,1,0
1.0,23,0.9651162790697676,0.9651162790697676,2182,26.289,0.108,20.235,1,0
1.0,27,0.8636363636363636,0.8636363636363636,2559,33.671,0.286,29.201,1,3
1.0,33,0.6853932584269663,0.3146067415730337,1543,25.295,0.058,11.093,1,0
1.0,26,0.7745098039215687,0.7745098039215687,2639,33.405,0.165,19.645,3,0
1.0,29,0.8275862068965517,0.2413793103448276,1418,19.694,0.098,13.34,1,0
1.0,23,0.4756097560975609,0.0121951219512195,518,13.282,0.111,13.0,0,0
1.0,26,0.903846153846154,0.0576923076923076,1238,13.17,0.1,12.957,3,0
1.0,30,0.7954545454545454,0.0,760,10.857,0.075,10.326,1,0
1.0,23,0.3194444444444444,0.125,420,18.261,0.069,13.6,0,0
1.0,25,0.1585365853658536,0.0365853658536585,188,14.462,0.077,11.6,0,0
1.0,31,0.8734177215189873,0.8734177215189873,2046,29.652,0.165,20.968,1,0
1.0,25,0.7804878048780488,0.0,963,15.047,0.01,9.3,0,0
1.0,24,0.951219512195122,0.0121951219512195,1516,19.436,0.085,14.9,0,0
1.0,32,0.4242424242424242,0.2272727272727272,729,26.036,0.02,9.3,0,0
1.0,26,0.4393939393939394,0.3484848484848485,472,16.276,0.0,9.0,0,0
1.0,29,0.9891304347826086,0.8695652173913043,2854,31.363,0.114,14.545,1,0
1.0,22,0.2560975609756097,0.048780487804878,240,11.429,-0.1,6.3,0,0
1.0,26,0.9456521739130436,0.4130434782608695,2540,29.195,0.193,21.25,1,0
1.0,26,0.6388888888888888,0.0972222222222222,907,19.717,0.0,8.1,0,0
1.0,29,0.5849056603773585,0.0377358490566037,974,15.71,0.067,10.161,3,0
1.0,35,0.550561797752809,0.0,999,20.388,0.051,13.087,1,0
1.0,24,1.0,1.0,2648,32.293,0.044,10.9,0,0
