ID,salary_perc,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes,WS
brandel01,0.013,35,0.3979591836734694,0.04081632653061224,490,12.564,0.069,9.295,2,0,0.7043750000000001
johnswe01,0.016,27,0.926829268292683,0.7195121951219512,2245,29.539,0.036,11.1,0,0,1.6837499999999999
gasolma01,0.281,30,0.989247311827957,0.989247311827957,3103,33.728,0.182,24.998,1,2,11.765541666666666
leonaka01,0.234,23,0.797752808988764,0.797752808988764,2283,32.155,0.203,24.447,1,3,9.6551875
copelch01,0.016,30,0.6097560975609756,0.14634146341463414,828,16.56,-0.006,7.4,0,0,-0.1035
garneke01,0.121,38,0.573170731707317,0.573170731707317,952,20.255,0.096,15.2,0,0,1.904
asikom01,0.132,28,0.9302325581395349,0.9302325581395349,2061,25.762,0.121,15.875,1,0,5.1954375
perkike01,0.021,30,0.7450980392156863,0.029411764705882353,1181,15.539,0.004,7.109,3,0,0.09841666666666667
terryja01,0.021,37,0.9494949494949495,0.35353535353535354,2128,22.638,0.105,14.397,2,0,4.655
dunlemi02,0.069,34,0.7978723404255319,0.7978723404255319,2227,29.693,0.107,14.648,1,0,4.964354166666666
thomala01,0.023,26,0.7560975609756098,0.45121951219512196,1490,24.032,-0.013,8.0,0,0,-0.40354166666666663
beaslmi01,0.004,26,0.2926829268292683,0.012195121951219513,505,21.042,-0.01,10.6,0,0,-0.10520833333333333
willide02,0.063,23,0.9024390243902439,0.07317073170731707,1462,19.757,0.069,12.8,0,0,2.1016250000000003
hilljo01,0.057,27,0.8536585365853658,0.6951219512195121,1874,26.771,0.056,16.2,0,0,2.1863333333333332
clarkia01,0.014,23,0.36585365853658536,0.0,192,6.4,0.05,8.8,0,0,0.20000000000000004
aminual01,0.115,24,0.9080459770114943,0.05747126436781609,1516,19.19,0.116,16.64,1,0,3.6636666666666673
villach01,0.021,30,0.7931034482758621,0.011494252873563218,721,10.449,0.099,18.96,1,0,1.4870625000000002
holliry01,0.009,30,0.5609756097560976,0.10975609756097561,441,9.587,0.109,13.1,0,0,1.0014375
serapke01,0.04,25,0.9239130434782609,0.0,1307,15.376,0.066,13.211,1,0,1.797125
matthwe02,0.234,28,0.7317073170731707,0.7317073170731707,2024,33.733,0.147,16.1,1,0,6.198499999999999
ginobma01,0.04,37,0.8651685393258427,0.0,1718,22.312,0.112,17.612,1,0,4.008666666666667
casspom01,0.041,26,0.8170731707317073,0.23170731707317074,1416,21.134,0.092,14.4,0,0,2.714
belinma01,0.087,28,0.7752808988764045,0.10112359550561797,1504,21.797,0.1,14.13,1,0,3.1333333333333333
bennean01,0.066,21,0.6951219512195121,0.036585365853658534,894,15.684,0.016,11.4,0,0,0.298
gutiejo01,0.004,26,0.23863636363636365,0.011363636363636364,187,8.905,0.082,11.446,1,0,0.31945833333333334
gallola01,0.012,23,0.5487804878048781,0.5,1457,32.378,0.043,12.3,0,0,1.3052291666666667
pressph01,0.014,23,0.6046511627906976,0.0,605,11.635,0.064,11.704,1,0,0.8066666666666666
farmajo01,0.033,28,0.43902439024390244,0.0,529,14.694,0.054,9.9,1,0,0.595125
chandty01,0.186,32,0.9195402298850575,0.9195402298850575,2446,30.575,0.216,21.311,1,0,11.007
ellismo01,0.147,29,0.9770114942528736,0.9770114942528736,2896,34.071,0.064,17.923,1,0,3.861333333333333
millsel01,0.005,27,0.573170731707317,0.06097560975609756,924,19.66,0.021,7.9,0,0,0.40425
rubiori01,0.181,24,0.2682926829268293,0.2682926829268293,692,31.455,0.035,15.2,0,0,0.5045833333333334
harrito02,0.229,22,0.8292682926829268,0.7682926829268293,2369,34.838,0.097,16.7,0,0,4.787354166666667
varejan01,0.145,32,0.3170731707317073,0.3170731707317073,636,24.462,0.143,17.7,3,0,1.89475
hamiljo02,0.002,24,0.17073170731707318,0.024390243902439025,122,8.714,0.039,8.3,1,0,0.099125
robingl02,0.016,21,0.4268292682926829,0.012195121951219513,261,7.457,0.018,8.5,0,0,0.09787499999999999
carrode01,0.194,28,0.8775510204081632,0.8673469387755102,2747,31.942,0.153,20.183,2,0,8.7560625
wrighbr03,0.078,27,0.9146341463414634,0.08536585365853659,1449,19.32,0.202,20.4,0,0,6.097875000000001
hicksjj01,0.08,26,0.8902439024390244,0.0975609756097561,1411,19.329,0.061,14.3,0,0,1.7931458333333332
brookaa01,0.032,30,1.0,0.22340425531914893,2017,21.457,0.084,14.876,1,0,3.52975
piercpa01,0.048,37,0.9021739130434783,0.9021739130434783,2212,26.651,0.138,17.738,1,0,6.359500000000001
scolalu01,0.041,34,0.9878048780487805,0.1951219512195122,1659,20.481,0.127,16.8,0,0,4.3894375000000005
allenla01,0.051,25,0.7682926829268293,0.0,1070,16.984,0.126,14.9,0,0,2.80875
budinch01,0.075,26,0.8170731707317073,0.04878048780487805,1286,19.194,0.049,12.2,0,0,1.3127916666666668
sampsja02,0.016,21,0.9024390243902439,0.3902439024390244,1131,15.284,0.025,9.4,0,0,0.5890625
butleca01,0.021,34,0.9512195121951219,0.25609756097560976,1623,20.808,0.071,9.3,0,0,2.4006874999999996
nealga01,0.031,30,0.6585365853658537,0.012195121951219513,1193,22.093,0.024,11.1,0,0,0.5965
butlera01,0.021,35,0.8369565217391305,0.010869565217391304,1512,19.636,0.083,11.383,1,0,2.6145
anthojo01,0.036,32,0.5975609756097561,0.0,406,8.286,0.142,14.7,0,0,1.2010833333333333
teletmi01,0.079,29,0.48863636363636365,0.045454545454545456,908,21.116,0.027,10.512,1,0,0.5107499999999999
witheje01,0.014,24,0.45121951219512196,0.0,259,7.0,0.148,17.6,1,0,0.7985833333333333
millemi01,0.062,34,0.5980392156862745,0.1568627450980392,766,12.557,0.027,5.212,3,0,0.43087499999999995
cunnida01,0.041,27,0.813953488372093,0.313953488372093,1727,24.671,0.046,9.799,1,0,1.6550416666666665
pricero01,0.021,31,0.524390243902439,0.24390243902439024,982,22.837,0.034,10.2,0,0,0.6955833333333334
singlky01,0.064,26,0.975609756097561,0.7073170731707317,1743,21.788,0.055,8.5,0,0,1.9971875
smithgr02,0.003,24,0.4942528735632184,0.022988505747126436,364,8.465,0.106,10.2,1,0,0.8038333333333333
williel01,0.001,25,0.15853658536585366,0.0,119,9.154,0.04,8.7,1,0,0.09916666666666667
acyqu01,0.014,24,0.8292682926829268,0.2682926829268293,1287,18.926,0.063,11.9,0,0,1.6891875
jerebjo01,0.071,27,0.9186046511627907,0.0,1298,16.43,0.137,15.182,1,0,3.704708333333334
randoza01,0.143,33,0.8817204301075269,0.8817204301075269,2686,32.756,0.15,21.705,1,0,8.393749999999999
westda01,0.021,34,0.8048780487804879,0.8048780487804879,1895,28.712,0.109,16.0,0,0,4.303229166666667
jordade01,0.281,26,1.0,1.0,3302,34.396,0.218,24.538,1,3,14.996583333333334
jefferi01,0.021,34,0.896551724137931,0.22988505747126436,1295,16.603,0.089,11.443,1,0,2.401145833333333
inglejo01,0.03,27,0.9634146341463414,0.3902439024390244,1673,21.177,0.063,9.6,0,0,2.1958125
thompja02,0.096,28,0.9878048780487805,0.7682926829268293,1991,24.58,0.058,10.2,0,0,2.405791666666667
geeal01,0.019,27,0.632183908045977,0.022988505747126436,665,12.091,0.087,13.074,1,0,1.2053125
whittsh01,0.012,23,0.24390243902439024,0.0,108,5.4,0.178,20.0,0,0,0.4005
mcgeeja01,0.19,27,0.2804878048780488,0.0,256,11.13,0.075,14.4,0,0,0.39999999999999997
shumpim01,0.128,24,0.803921568627451,0.4019607843137255,2240,27.317,0.047,16.168,3,0,2.1933333333333334
hansbty01,0.017,29,0.9069767441860465,0.11627906976744186,1106,14.179,0.154,13.459,1,0,3.5484166666666663
johnsjo02,0.319,33,0.9772727272727273,0.9772727272727273,3040,35.349,0.071,15.367,1,0,4.496666666666666
fredeji01,0.009,25,0.6097560975609756,0.0,509,10.18,0.019,9.8,1,0,0.20147916666666665
princta01,0.021,34,0.7073170731707317,0.1951219512195122,1397,24.086,0.086,12.0,0,0,2.5029583333333334
bonnema01,0.021,34,0.8876404494382022,0.21348314606741572,971,12.291,0.108,10.015,1,0,2.1847499999999997
farieke01,0.161,25,0.9146341463414634,0.8658536585365854,2086,27.813,0.129,18.4,0,0,5.606125
holidju01,0.014,25,0.6213592233009708,0.038834951456310676,668,10.438,0.095,12.132,5,0,1.3220833333333333
babbilu01,0.016,25,0.7682926829268293,0.23170731707317074,830,13.175,0.093,11.1,1,0,1.608125
bartowi01,0.05,24,0.7073170731707317,0.0,983,16.948,0.063,13.6,0,0,1.2901875
cottobr01,0.001,22,0.18292682926829268,0.0,159,10.6,0.06,14.5,0,0,0.19874999999999998
baynear01,0.093,28,0.8314606741573034,0.19101123595505617,1162,15.703,0.167,15.946,1,0,4.042791666666667
linje01,0.031,26,0.9024390243902439,0.36585365853658536,1907,25.77,0.068,15.6,0,0,2.7015833333333337
thompkl01,0.221,24,0.9514563106796117,0.9514563106796117,3216,32.816,0.172,25.388,5,2,11.524
breweco01,0.118,28,0.9797979797979798,0.1717171717171717,2515,25.928,0.071,16.135,2,0,3.7201041666666668
millean02,0.021,38,0.9878048780487805,0.0,1253,15.469,0.084,13.3,0,0,2.19275
stoudam01,0.021,32,0.735632183908046,0.1724137931034483,1320,20.625,0.139,20.981,1,0,3.8225000000000002
smithjr01,0.071,29,0.8627450980392157,0.5392156862745098,2640,30.0,0.085,17.235,3,0,4.675
monrogr01,0.234,24,0.8414634146341463,0.6951219512195121,2137,30.971,0.153,21.2,0,0,6.811687500000001
crowdja01,0.097,24,1.0,0.20930232558139536,1747,20.314,0.114,15.066,1,0,4.149125000000001
coleno01,0.046,26,0.9186046511627907,0.29069767441860467,1937,24.519,0.037,11.12,1,0,1.4931041666666667
ellinwa01,0.021,27,0.7926829268292683,0.43902439024390244,1675,25.769,0.034,11.6,0,0,1.1864583333333334
wroteto01,0.034,21,0.36585365853658536,0.18292682926829268,895,29.833,0.016,14.9,0,0,0.29833333333333334
aldrila01,0.281,29,0.8735632183908046,0.8735632183908046,2720,35.789,0.164,24.183,1,2,9.293333333333335
simshe01,0.002,24,0.8902439024390244,0.3902439024390244,1399,19.164,0.072,14.5,0,0,2.0985
lopezro01,0.181,26,0.735632183908046,0.735632183908046,1755,27.422,0.149,17.029,1,0,5.4478125
morrima02,0.114,25,1.0,1.0,2581,31.476,0.086,15.8,0,0,4.624291666666666
greenda02,0.143,27,0.9887640449438202,0.9775280898876404,2516,28.591,0.162,17.426,1,0,8.4915
riverau01,0.044,22,0.9375,0.07291666666666667,1813,20.144,0.046,12.363,1,0,1.7374583333333333
parketo01,0.192,32,0.8426966292134831,0.8426966292134831,2163,28.84,0.101,16.599,1,0,4.551312500000001
walkeke02,0.171,24,0.7560975609756098,0.7073170731707317,2119,34.177,0.102,17.6,0,0,4.5028749999999995
butleji01,0.234,25,0.8191489361702128,0.8191489361702128,3019,39.208,0.214,25.488,1,2,13.459708333333333
pendeje02,0.004,27,0.6067415730337079,0.0,395,7.315,0.15,14.579,1,0,1.234375
evansje01,0.017,27,0.4634146341463415,0.0,266,7.0,0.235,20.5,0,0,1.3022916666666666
jonesja02,0.021,34,0.7549019607843137,0.0196078431372549,980,12.727,0.108,14.772,3,0,2.205
thornma01,0.021,27,0.5853658536585366,0.0,721,15.021,0.08,15.0,0,0,1.2016666666666667
brownlo01,0.003,24,0.35365853658536583,0.08536585365853659,549,18.931,0.026,11.0,0,0,0.297375
hayesch01,0.001,31,0.35365853658536583,0.0,255,8.793,0.094,10.4,1,0,0.49937499999999996
davised01,0.1,25,0.9634146341463414,0.2926829268292683,1840,23.291,0.164,20.0,0,0,6.286666666666666
gayru01,0.177,28,0.8292682926829268,0.8170731707317073,2408,35.412,0.122,19.7,0,0,6.120333333333334
goodedr01,0.047,33,0.6630434782608695,0.07608695652173914,1042,17.082,0.094,14.475,1,0,2.040583333333333
jenkijo01,0.014,23,0.2857142857142857,0.030612244897959183,318,11.357,0.145,17.243,2,0,0.960625
jamesle01,0.328,30,0.8725490196078431,0.8725490196078431,3337,37.494,0.2,34.465,3,2,13.904166666666669
beverpa01,0.093,26,0.6829268292682927,0.6707317073170732,1727,30.839,0.097,11.3,2,0,3.4899791666666666
stuckro01,0.1,28,0.8658536585365854,0.43902439024390244,1874,26.394,0.102,15.4,0,0,3.98225
smithjo03,0.098,29,1.0,0.43434343434343436,2696,26.96,0.048,17.741,2,0,2.696
whiteha01,0.014,25,0.5853658536585366,0.3902439024390244,1142,23.792,0.223,26.2,0,0,5.305541666666667
dellama01,0.019,24,0.8529411764705882,0.19607843137254902,1877,21.575,0.066,10.949,3,0,2.5808750000000003
youngth01,0.161,26,0.9318181818181818,0.8409090909090909,2624,32.0,0.061,16.52,1,0,3.3346666666666667
papanko01,0.011,24,0.5151515151515151,0.010101010101010102,816,16.0,0.03,7.43,2,0,0.51
marshke01,0.031,23,0.34146341463414637,0.036585365853658534,417,14.893,0.092,12.4,1,0,0.7992499999999999
barbole01,0.036,32,0.8446601941747572,0.009708737864077669,1211,13.92,0.137,18.402,5,0,3.4563958333333336
ajincal01,0.065,26,0.8255813953488372,0.09302325581395349,967,13.62,0.161,20.339,1,0,3.243479166666667
johnsam01,0.171,27,0.9186046511627907,0.8604651162790697,2091,26.468,0.124,16.306,1,0,5.40175
burksal01,0.132,23,0.32926829268292684,0.32926829268292684,899,33.296,0.091,13.0,0,0,1.7043541666666666
lopezbr01,0.281,26,0.8863636363636364,0.5681818181818182,2334,29.923,0.16,25.04,1,0,7.78
knighbr03,0.193,23,0.7682926829268293,0.7439024390243902,2035,32.302,0.106,17.1,0,0,4.4939583333333335
irvinky01,0.234,22,0.8627450980392157,0.8627450980392157,3194,36.295,0.183,25.052,3,2,12.177124999999998
larkish01,0.021,22,0.926829268292683,0.2682926829268293,1865,24.539,0.044,10.9,0,0,1.7095833333333335
koufoko01,0.11,25,0.989247311827957,0.03225806451612903,1475,16.033,0.118,15.99,1,0,3.626041666666666
loveke01,0.281,26,0.7745098039215687,0.7745098039215687,2639,33.405,0.165,19.645,3,0,9.0715625
aldrico01,0.016,26,0.7439024390243902,0.1951219512195122,976,16.0,0.108,18.1,0,0,2.196
fraziti01,0.014,24,0.14942528735632185,0.034482758620689655,242,18.615,-0.02,7.697,1,0,-0.10083333333333333
douglto01,0.042,28,0.14634146341463414,0.0,177,14.75,0.054,11.2,1,0,0.199125
martike02,0.106,31,0.47560975609756095,0.43902439024390244,1302,33.385,0.07,16.7,0,0,1.8987500000000004
dragigo01,0.211,28,0.9512195121951219,0.9512195121951219,2640,33.846,0.124,17.4,0,0,6.82
collini01,0.054,34,0.8048780487804879,0.024390243902439025,1101,16.682,0.096,11.2,0,0,2.202
mcdankj01,0.046,21,0.7560975609756098,0.18292682926829268,1352,21.806,0.021,10.6,2,0,0.5915
oquinky01,0.054,24,0.6219512195121951,0.2073170731707317,824,16.157,0.093,14.8,0,0,1.5965
jacksre01,0.199,24,0.9390243902439024,0.4878048780487805,2268,29.455,0.104,17.2,0,0,4.914
biyombi01,0.04,22,0.7804878048780488,0.25609756097560976,1243,19.422,0.154,15.2,0,0,3.9879583333333333
bassbr01,0.043,29,1.0,0.5465116279069767,2015,23.43,0.132,16.701,1,0,5.541250000000001
middlkh01,0.21,23,0.9659090909090909,0.7272727272727273,2610,30.706,0.135,16.839,1,0,7.340625
prigipa01,0.02,37,0.8484848484848485,0.030303030303030304,1490,17.738,0.092,13.864,2,0,2.855833333333333
watsocj01,0.071,30,0.6951219512195121,0.25609756097560976,1422,24.947,0.135,15.4,0,0,3.999375
josepco01,0.1,23,0.9325842696629213,0.15730337078651685,1466,17.663,0.15,15.764,1,0,4.58125
mohamna01,0.005,37,0.2765957446808511,0.0,142,5.462,0.038,9.958,1,0,0.11241666666666666
anderch01,0.016,37,0.36046511627906974,0.19767441860465115,481,15.516,0.155,18.189,1,0,1.5532291666666664
humphkr01,0.092,30,0.6195652173913043,0.18478260869565216,891,15.632,0.092,15.166,1,0,1.7077499999999999
robinth01,0.011,24,0.8658536585365854,0.08536585365853659,917,12.915,0.031,14.5,0,0,0.5922291666666667
wadedw01,0.246,34,0.9166666666666666,0.90625,2731,31.034,0.104,24.971,1,0,5.917166666666667
curryse01,0.031,25,0.5365853658536586,0.10975609756097561,692,15.727,0.097,13.8,0,0,1.3984166666666666
gasolpa01,0.165,35,0.8780487804878049,0.8780487804878049,2291,31.819,0.149,21.7,0,0,7.111645833333333
anderal01,0.014,33,0.15853658536585366,0.0,192,14.769,0.075,9.2,0,0,0.3
duranke01,0.282,27,0.9,0.9,3304,36.711,0.27,33.917,2,2,18.585
augusdj01,0.077,28,0.7560975609756098,0.0,1178,19.0,0.106,13.9,0,0,2.6014166666666667
smithja02,0.053,29,0.926829268292683,0.024390243902439025,1181,15.539,0.073,14.6,0,0,1.7961041666666666
johnsty01,0.06,23,0.4270833333333333,0.052083333333333336,924,22.537,0.111,14.917,1,0,2.13675
lawsoty01,0.014,28,0.8202247191011236,0.14606741573033707,1485,20.342,0.031,9.962,1,0,0.9590624999999999
mahinia01,0.17,29,0.8764044943820225,0.8764044943820225,1988,25.487,0.164,17.699,1,0,6.7923333333333344
denglu01,0.191,30,0.9166666666666666,0.90625,2889,32.83,0.128,18.205,1,0,7.704000000000001
arthuda01,0.086,27,0.8536585365853658,0.1951219512195122,1516,21.657,0.073,12.5,0,0,2.3055833333333333
leeda02,0.016,32,0.6551724137931034,0.05747126436781609,936,16.421,0.159,20.115,1,0,3.1005000000000003
willide01,0.158,31,0.7816091954022989,0.7586206896551724,2155,31.691,0.084,14.628,1,0,3.77125
rondora01,0.149,29,0.8780487804878049,0.8780487804878049,2537,35.236,0.087,16.9,0,0,4.5983125
hendege02,0.096,28,0.8924731182795699,0.0,1665,20.06,0.067,14.421,1,0,2.3240625
afflaar01,0.133,30,0.8658536585365854,0.6951219512195121,2371,33.394,0.055,10.9,0,0,2.7167708333333334
greenge01,0.015,30,0.84375,0.14583333333333334,1667,20.58,0.052,10.573,1,0,1.8059166666666666
anderry01,0.199,27,0.8048780487804879,0.08536585365853659,2008,30.424,0.093,17.2,0,0,3.8905
johnswe01,0.06,28,0.9772727272727273,0.10227272727272728,1743,20.267,0.075,11.499,1,0,2.7234374999999997
kellyry01,0.008,24,0.43902439024390244,0.0,470,13.056,0.01,10.3,0,0,0.09791666666666667
turneev01,0.174,27,0.9886363636363636,0.18181818181818182,2485,28.563,0.085,14.523,1,0,4.400520833333334
terryja01,0.016,38,0.8850574712643678,0.08045977011494253,1382,17.948,0.057,10.742,1,0,1.641125
mooreet01,0.093,26,0.7195121951219512,0.2682926829268293,1263,21.407,0.068,11.4,0,0,1.78925
crawfja01,0.141,35,0.9659090909090909,0.06818181818181818,2325,27.353,0.075,15.245,1,2,3.6328125
thomala01,0.066,27,0.7195121951219512,0.06097560975609756,1313,22.254,0.062,10.4,0,0,1.6959583333333335
canaais01,0.011,24,0.9390243902439024,0.47560975609756095,1966,25.532,0.034,11.1,0,0,1.3925833333333335
willide02,0.053,24,0.975609756097561,0.10975609756097561,1435,17.938,0.12,17.2,0,0,3.5875
pachuza01,0.031,31,0.9310344827586207,0.8390804597701149,2116,26.123,0.144,17.161,1,0,6.347999999999999
derozde01,0.282,26,0.9607843137254902,0.9607843137254902,3550,36.224,0.169,25.278,2,0,12.498958333333334
hilljo01,0.042,28,0.8764044943820225,0.12359550561797752,1528,19.59,0.124,16.445,1,0,3.9473333333333334
gordoer01,0.132,27,0.5487804878048781,0.5365853658536586,1481,32.911,0.068,13.5,0,0,2.0980833333333337
clarkia01,0.011,24,0.7735849056603774,0.009433962264150943,732,8.927,0.075,15.203,3,0,1.14375
greenje02,0.159,29,0.9772727272727273,0.4772727272727273,2412,28.047,0.066,13.932,1,0,3.3165
caldejo01,0.082,34,0.8780487804878049,0.8780487804878049,2024,28.111,0.095,12.3,0,0,4.005833333333333
leeco01,0.119,30,0.9662921348314607,0.8089887640449438,2591,30.128,0.08,12.436,1,0,4.318333333333333
serapke01,0.019,26,0.5853658536585366,0.0,526,10.958,-0.018,10.8,0,0,-0.19725
fournev01,0.181,23,0.9634146341463414,0.8658536585365854,2566,32.481,0.107,14.6,0,0,5.720041666666667
ginobma01,0.149,38,0.7391304347826086,0.0,1326,19.5,0.161,20.509,1,0,4.447625
casspom01,0.033,27,0.8414634146341463,0.25609756097560976,1880,27.246,0.092,13.9,0,0,3.6033333333333335
toupaax01,0.01,23,0.25609756097560976,0.0,305,14.524,0.047,7.1,0,0,0.29864583333333333
jeffeal01,0.109,31,0.6067415730337079,0.25842696629213485,1264,23.407,0.123,21.542,1,0,3.2390000000000003
gallola01,0.055,24,1.0,0.08536585365853659,2033,24.793,0.078,11.7,0,0,3.3036250000000003
vasqugr01,0.046,29,0.2804878048780488,0.0,460,20.0,-0.031,7.4,0,0,-0.2970833333333333
farmajo01,0.001,29,0.18604651162790697,0.16279069767441862,404,25.25,0.066,15.375,1,0,0.5555
booketr01,0.098,28,0.9634146341463414,0.024390243902439025,1632,20.658,0.126,14.4,0,0,4.284
lambje01,0.074,23,0.7752808988764045,0.0,1239,17.957,0.106,16.286,1,0,2.736125
johnsja01,0.042,28,0.6568627450980392,0.3137254901960784,1024,15.284,0.067,12.405,2,0,1.4293333333333333
hasleud01,0.042,35,0.4791666666666667,0.0,345,7.5,0.074,12.827,1,0,0.531875
hibbero01,0.053,29,0.9878048780487805,0.9878048780487805,1878,23.185,0.056,11.2,0,0,2.1910000000000003
rushbr01,0.037,30,0.8113207547169812,0.2358490566037736,1165,13.547,0.091,10.913,3,0,2.208645833333333
plumlmi01,0.132,27,0.7439024390243902,0.17073170731707318,870,14.262,0.121,17.4,0,0,2.1931249999999998
varejan01,0.115,33,0.660377358490566,0.0,589,8.414,0.097,13.425,3,0,1.1902708333333334
marjabo01,0.06,27,0.6630434782608695,0.043478260869565216,550,9.016,0.321,29.792,1,0,3.678125
pattela01,0.003,24,0.42391304347826086,0.0,415,10.641,0.024,5.237,1,0,0.20750000000000002
parsoch01,0.235,27,0.7439024390243902,0.6219512195121951,1799,29.492,0.115,16.2,1,0,4.310104166666667
valanjo01,0.153,23,0.7058823529411765,0.6764705882352942,1878,26.083,0.213,28.125,2,0,8.333625
brookaa01,0.029,31,0.8414634146341463,0.0,1108,16.058,0.039,11.8,0,0,0.9002500000000001
jackja01,0.017,32,0.3902439024390244,0.3902439024390244,1027,32.094,0.042,14.5,0,0,0.898625
scolalu01,0.053,35,0.8529411764705882,0.8333333333333334,1776,20.414,0.097,13.831,2,0,3.589
bayleje01,0.1,27,0.6341463414634146,0.21951219512195122,1505,28.942,0.077,12.4,0,0,2.4142708333333336
teletmi01,0.112,30,0.9634146341463414,0.012195121951219513,1686,21.342,0.108,16.2,0,0,3.7935
millemi01,0.037,35,0.573170731707317,0.024390243902439025,373,7.936,0.039,6.5,0,0,0.3030625
rudezda01,0.01,29,0.4024390243902439,0.0,277,8.394,0.017,5.5,0,0,0.09810416666666667
pricero01,0.035,32,0.7560975609756098,0.21951219512195122,1211,19.532,0.055,9.6,0,0,1.3876041666666667
brownan02,0.011,23,0.35365853658536583,0.13414634146341464,599,20.655,-0.024,4.9,0,0,-0.2995
hensojo01,0.13,25,0.6951219512195121,0.012195121951219513,960,16.842,0.115,18.6,0,0,2.3000000000000003
acyqu01,0.032,25,0.7195121951219512,0.35365853658536583,876,14.847,0.137,14.7,0,0,2.5002500000000003
barnema02,0.069,35,0.9302325581395349,0.5697674418604651,2329,29.112,0.057,12.144,1,0,2.7656875000000003
westda01,0.016,35,0.9565217391304348,0.20652173913043478,1580,17.955,0.185,19.405,1,0,6.089583333333334
clarkjo01,0.133,23,0.9634146341463414,0.9634146341463414,2552,32.304,0.039,14.3,0,0,2.0735
feltora01,0.016,31,0.9770114942528736,0.40229885057471265,2364,27.812,0.059,12.967,1,0,2.90575
jennibr01,0.059,26,0.5853658536585366,0.08536585365853659,868,18.083,0.083,13.7,0,0,1.5009166666666667
jefferi01,0.027,35,0.9223300970873787,0.06796116504854369,1707,17.968,0.098,13.292,5,0,3.485125
geeal01,0.024,28,0.8902439024390244,0.4634146341463415,1632,22.356,0.056,8.4,0,0,1.904
westbru01,0.282,27,0.98,0.98,3424,34.939,0.244,34.193,2,2,17.405333333333335
udrihbe01,0.01,33,0.5365853658536586,0.06097560975609756,707,16.068,0.027,9.5,1,0,0.39768749999999997
mcgeeja01,0.015,28,0.41379310344827586,0.022988505747126436,384,10.667,0.143,19.881,1,0,1.144
willima02,0.13,29,0.9887640449438202,0.9887640449438202,2566,29.159,0.16,17.385,1,0,8.553333333333333
blackta01,0.066,24,0.47560975609756095,0.0,496,12.718,0.068,12.3,0,0,0.7026666666666667
johnsjo02,0.117,34,0.9895833333333334,0.9895833333333334,3195,33.632,0.048,14.111,1,0,3.1950000000000003
goodwar01,0.025,21,0.6951219512195121,0.15853658536585366,1114,19.544,0.004,11.1,0,0,0.09283333333333334
huertma01,0.016,32,0.6463414634146342,0.0,869,16.396,-0.006,10.4,0,0,-0.10862500000000001
foyera01,0.027,32,0.97,0.08,1832,18.887,0.012,8.098,2,0,0.458
zellety01,0.085,26,0.7159090909090909,0.03409090909090909,748,11.873,0.115,16.406,1,0,1.7920833333333335
greenja01,0.01,25,0.9534883720930233,0.1744186046511628,1518,18.512,0.086,15.417,1,0,2.71975
joneste01,0.013,24,0.6097560975609756,0.13414634146341464,1044,20.88,0.069,13.5,1,0,1.50075
hunterj01,0.017,22,0.4659090909090909,0.0,356,8.683,0.046,7.947,1,0,0.3411666666666667
hillso01,0.124,24,0.7415730337078652,0.033707865168539325,1064,16.121,0.116,14.829,1,0,2.5713333333333335
linje01,0.122,27,0.9550561797752809,0.14606741573033707,2237,26.318,0.082,15.138,1,0,3.8215416666666666
sessira01,0.064,29,1.0,0.06097560975609756,1667,20.329,0.109,15.9,0,0,3.7854791666666667
horfoal01,0.282,29,1.0,1.0,2958,32.152,0.171,21.575,1,0,10.537875000000001
sullija01,0.06,23,0.9886363636363636,0.8522727272727273,1996,22.943,0.12,16.937,1,0,4.989999999999999
smithjr01,0.136,30,0.9514563106796117,0.9514563106796117,3092,31.551,0.112,16.263,5,0,7.214666666666667
artesro01,0.016,36,0.4268292682926829,0.06097560975609756,590,16.857,0.008,8.3,0,0,0.09833333333333333
bogutan01,0.121,31,0.8679245283018868,0.8301886792452831,1816,19.739,0.179,20.478,3,0,6.772166666666666
dinwisp01,0.008,22,0.1511627906976744,0.0,161,12.385,0.03,9.72,1,0,0.100625
coleno01,0.003,27,0.5487804878048781,0.2804878048780488,1198,26.622,-0.004,10.8,0,0,-0.09983333333333333
noahjo01,0.181,30,0.35365853658536583,0.024390243902439025,635,21.897,0.083,14.1,0,0,1.0980208333333334
bazemke01,0.167,26,0.9239130434782609,0.8478260869565217,2408,28.329,0.094,15.257,1,0,4.7156666666666665
leuerjo01,0.117,26,0.8170731707317073,0.32926829268292684,1255,18.731,0.103,16.2,0,0,2.693020833333333
ellinwa01,0.064,28,0.926829268292683,0.5,1615,21.25,0.024,10.1,0,0,0.8075
danietr01,0.035,24,0.5280898876404494,0.0,494,10.511,0.111,14.458,1,0,1.1423750000000001
templga01,0.085,29,0.975609756097561,0.524390243902439,1951,24.388,0.066,9.3,0,0,2.6826250000000003
mozgoti01,0.17,29,0.8640776699029126,0.46601941747572817,1402,15.753,0.134,14.869,5,0,3.913916666666667
obryajo01,0.004,22,0.8048780487804879,0.04878048780487805,857,12.985,0.017,7.4,0,0,0.30352083333333335
waitedi01,0.031,24,0.96,0.15,2643,27.531,0.047,11.522,2,0,2.5879375000000002
riverau01,0.117,23,0.8295454545454546,0.10227272727272728,1608,22.027,0.062,12.32,1,0,2.077
