PLAYER;2009/10
OJ Mayo;$4,165,560
Ronny Turiaf;$4,140,000
Kwame Brown;$4,100,000
Daniel Gibson;$4,088,500
James Harden;$4,054,160
Brandon Bass;$4,000,000
Travis Outlaw;$4,000,000
Nate Robinson;$4,000,000
Rasual Butler;$3,945,000
Brandon Roy;$3,910,816
Fabricio Oberto;$3,900,000
DeShawn Stevenson;$3,886,928
Mike Conley;$3,883,800
Ryan Gomes;$3,867,500
Kurt Thomas;$3,800,000
Roger Mason;$3,780,000
Russell Westbrook;$3,755,640
CJ Miles;$3,700,000
Steven Hunter;$3,696,000
Willie Green;$3,682,000
Ramon Sessions;$3,670,667
Amir Johnson;$3,666,666
Chris Andersen;$3,650,000
Tyreke Evans;$3,610,080
Charlie Bell;$3,596,000
Randy Foye;$3,575,761
Keyon Dooling;$3,564,000
Jeff Green;$3,516,960
Carlos Delfino;$3,500,000
Brian Cook;$3,500,000
Brian Scalabrine;$3,413,793
Kevin Love;$3,401,040
Luis Scola;$3,375,600
Damien Wilkins;$3,300,000
Rudy Gay;$3,280,997
Matt Bonner;$3,240,380
Marc Gasol;$3,240,000
Kris Humphries;$3,200,000
Yi Jianlian;$3,194,400
Kelenna Azubuike;$3,132,000
Eduardo Najera;$3,100,000
Danilo Gallinari;$3,089,040
Andray Blatche;$3,000,000
Carl Landry;$3,000,000
Grant Hill;$3,000,000
Chris Wilcox;$3,000,000
Hakim Warrick;$3,000,000
Glen Davis;$3,000,000
Jonny Flynn;$2,969,280
Corey Brewer;$2,916,120
Eddie House;$2,862,000
Mark Madsen;$2,840,000
JJ Redick;$2,839,408
Eric Gordon;$2,819,880
Hilton Armstrong;$2,801,198
Thabo Sefolosha;$2,759,628
Aleksandar Pavlovic;$2,750,000
Dorell Wright;$2,750,000
Jamario Moon;$2,750,000
Ronnie Brewer;$2,717,161
Stephen Curry;$2,710,560
Brandan Wright;$2,671,440
Jerry Stackhouse;$2,668,598
Anthony Parker;$2,644,230
Joe Alexander;$2,583,360
Mikki Moore;$2,537,952
Michael Finley;$2,500,000
Craig Smith;$2,500,000
Dahntay Jones;$2,500,000
Sebastian Telfair;$2,500,000
Tony Allen;$2,500,000
Maurice Evans;$2,500,000
Ricky Davis;$2,484,000
Jordan Hill;$2,483,280
Joakim Noah;$2,455,680
Shawne Williams;$2,416,067
DJ Augustin;$2,385,480
Spencer Hawes;$2,332,800
David Andersen;$2,300,000
DeMar DeRozan;$2,282,640
Brook Lopez;$2,225,880
Acie Law;$2,216,160
Ryan Hollins;$2,183,333
Brandon Jennings;$2,168,520
Anthony Johnson;$2,160,000
Jerryd Bayless;$2,143,080
Renaldo Balkman;$2,112,417
Chuck Hayes;$2,111,750
Antoine Wright;$2,110,550
Thaddeus Young;$2,105,400
Ersan Ilyasova;$2,100,000
Rajon Rondo;$2,094,922
Chucky Atkins;$2,066,455
Brent Barry;$2,062,800
Jarvis Hayes;$2,062,800
Terrence Williams;$2,060,040
Josh Boone;$2,056,968
Jason Thompson;$2,035,920
Kyle Lowry;$2,034,997
Julian Wright;$2,000,040
Channing Frye;$2,000,000
Bruce Bowen;$2,000,000
Shannon Brown;$2,000,000
Jannero Pargo;$2,000,000
Radoslav Nesterovic;$1,990,000
Ronald Murray;$1,990,000
Marquis Daniels;$1,990,000
Gerald Henderson;$1,957,080
Jordan Farmar;$1,947,240
Brandon Rush;$1,934,160
Al Thornton;$1,900,200
Sergio Rodriguez;$1,892,035
Mardy Collins;$1,867,742
Tyler Hansbrough;$1,859,160
Anthony Randolph;$1,837,560
Goran Dragic;$1,836,000
Rodney Stuckey;$1,805,040
Earl Clark;$1,766,280
Robin Lopez;$1,745,520
Travis Diener;$1,740,000
Nick Young;$1,714,800
Francisco Elson;$1,700,000
Austin Daye;$1,677,840
Marreese Speights;$1,658,280
Jose Juan Barea;$1,657,500
Sean Williams;$1,629,120
Hamed Haddadi;$1,627,779
Patrick O'Bryant;$1,620,000
Solomon Jones;$1,620,000
Matt Barnes;$1,600,000
Devean George;$1,600,000
James Johnson;$1,594,080
Roy Hibbert;$1,575,360
Marco Belinelli;$1,547,640
Oleksiy Pecherov;$1,547,640
Jrue Holiday;$1,514,280
JaVale McGee;$1,496,640
Javaris Crittenton;$1,477,920
Ty Lawson;$1,438,690
JJ Hickson;$1,429,200
Jason Smith;$1,418,880
Jeff Teague;$1,373,880
Alexis Ajinca;$1,372,080
Daequan Cook;$1,362,120
Eric Maynor;$1,318,920
Ryan Anderson;$1,317,120
Jared Dudley;$1,307,640
Juwan Howard;$1,306,455
Jason Williams;$1,306,455
Adonal Foyle;$1,306,455
Kevin Ollie;$1,306,455
Brian Skinner;$1,306,455
Anthony Carter;$1,306,455
Lindsey Hunter;$1,306,455
Theo Ratliff;$1,306,455
Joe Smith;$1,306,455
Ben Wallace;$1,306,445
Malik Allen;$1,300,000
Darren Collison;$1,266,120
Courtney Lee;$1,264,440
Wilson Chandler;$1,255,440
Ronnie Price;$1,250,000
Jamaal Magloire;$1,229,225
Kosta Koufos;$1,214,040
Earl Boykins;$1,191,180
Allen Iverson;$1,191,180
Sean Marks;$1,187,686
Jarron Collins;$1,181,803
Jason Collins;$1,181,803
Omri Casspi;$1,167,000
Rudy Fernandez;$1,165,320
BJ Mullens;$1,120,200
Serge Ibaka;$1,120,200
Nicolas Batum;$1,118,760
Aaron Brooks;$1,118,520
Primoz Brezec;$1,107,572
Carlos Arroyo;$1,107,572
Devin Brown;$1,100,000
Arron Afflalo;$1,086,240
George Hill;$1,081,680
Ian Mahinmi;$1,079,640
Rodrigue Beaubois;$1,075,440
Alando Tucker;$1,071,720
Chris Quinn;$1,055,000
Darrell Arthur;$1,050,480
Royal Ivey;$1,050,000
Donte Greene;$1,044,000
Taj Gibson;$1,039,800
DJ White;$1,036,440
Quinton Ross;$1,033,342
Keith Bogans;$1,033,342
James Singleton;$1,030,189
JR Giddens;$1,028,880
DeMarre Carroll;$1,009,680
Wayne Ellington;$1,003,560
Aaron Gray;$1,000,497
CJ Watson;$1,000,497
Greg Buckner;$1,000,000
Toney Douglas;$996,240
Didier Ilunga-Mbenga;$959,111
Josh Powell;$959,111
Yakhouba Diawara;$945,000
Sean May;$884,881
Ike Diogu;$884,881
Luther Head;$884,881
Johan Petro;$884,881
Joey Graham;$884,881
Stephen Graham;$884,881
Joey Dorsey;$881,000
Kyle Weaver;$870,968
Kyrylo Fesenko;$870,000
Louis Amundson;$855,189
Rodney Carney;$855,189
Marcus Williams;$855,189
Steve Novak;$855,189
Leon Powe;$855,189
Randolph Morris;$855,189
DeJuan Blair;$850,000
Ime Udoka;$838,034
Marcus Haislip;$825,497
Dominic McGuire;$825,497
Joel Anthony;$825,497
Josh McRoberts;$825,497
Will Bynum;$825,497
Shelden Williams;$825,497
Sam Young;$824,200
Jonathan Bender;$801,361
Mario Chalmers;$773,500
Sonny Weems;$736,420
Malik Hairston;$736,420
Henry Walker;$736,420
Nathan Jawai;$736,420
Luc Mbah a Moute;$736,420
Bobby Brown;$736,420
DeAndre Jordan;$736,420
Anthony Morrow;$736,420
Jawad Williams;$736,420
Darnell Jackson;$736,420
Chris Douglas-Roberts;$736,000
Jermaine Taylor;$725,000
Jodie Meeks;$650,000
Chris Hunter;$632,455
Kareem Rush;$534,906
Jason Hart;$521,384
Marcus Thornton;$457,888
Wesley Matthews;$457,588
Jon Brockman;$457,588
Patrick Mills;$457,588
Jeff Ayres;$457,588
Dante Cunningham;$457,588
Taylor Griffin;$457,588
AJ Price;$457,588
Chase Budinger;$457,588
DaJuan Summers;$457,588
Jonas Jerebko;$457,588
Danny Green;$457,588
Derrick Brown;$457,588
Marcus Landry;$457,588
Mario West;$446,740
Anthony Tolliver;$411,529
Lester Hudson;$392,987
Coby Karl;$355,215
Shavlik Randolph;$343,542
Pops Mensah-Bonsu;$330,199
Othello Hunter;$307,564
Roko Ukic;$303,232
Shaun Livingston;$296,695
Sundiata Gaines;$269,169
Ryan Bowen;$209,592
Garrett Temple;$180,344
Mike Wilks;$175,908
Antonio Anderson;$139,968
Cartier Martin;$86,638
Quincy Douby;$85,519
Paul Davis;$80,488
Desmond Mason;$76,850
Mike Harris;$64,978
Cedric Jackson;$53,834
Will Conroy;$48,559
Chris Richard;$43,319
JamesOn Curry;$26,917
