salary_cap_perc
0.044
0.023
0.016
0.114
0.049
0.044
0.024
0.048
0.234
0.023
0.09
0.018
0.23
0.047
0.013
0.033
0.016
0.053
0.009
0.335
0.134
0.015
0.222
0.007
0.021
0.073
0.03
0.021
0.014
0.143
0.389
0.021
0.13
0.16
0.093
0.043
0.166
0.103
0.068
0.017
0.3
0.016
0.102
0.138
0.016
0.119
0.05
0.122
0.105
0.06
0.162
0.02
0.06
0.035
0.038
0.005
0.357
0.165
0.001
0.073
0.053
0.052
0.021
0.025
0.013
0.03
0.023
0.07
0.037
0.024
0.25
0.062
0.02
0.047
0.112
0.12
0.004
0.002
0.013
0.121
0.016
0.081
0.05
0.041
0.077
0.023
0.054
0.019
0.03
0.031
0.015
0.061
0.078
0.074
0.018
0.049
0.069
0.054
0.013
0.056
0.327
0.008
0.055
0.217
0.015
0.281
0.018
0.015
0.013
0.051
0.023
0.033
0.137
0.066
0.235
0.023
0.071
0.017
0.25
0.017
0.003
0.181
0.002
0.047
0.028
0.096
0.099
0.267
0.143
0.011
0.021
0.033
0.04
0.151
0.154
0.005
0.211
0.111
0.022
0.235
0.267
0.033
0.054
0.137
0.026
0.021
0.002
0.3
0.055
0.023
0.121
0.006
0.016
0.13
0.147
0.077
0.114
0.023
0.02
0.003
0.023
0.1
0.048
0.223
0.005
0.02
0.023
0.016
0.004
0.181
0.095
0.014
0.02
0.024
0.116
0.2
0.022
0.007
0.18
0.021
0.042
0.078
0.024
0.015
0.035
0.051
0.044
0.017
0.024
0.142
0.195
0.071
0.234
0.021
0.027
0.048
0.037
0.032
0.119
0.1
0.014
0.172
0.015
0.063
0.3
0.172
0.215
0.013
0.177
0.121
0.005
0.072
0.308
0.049
0.015
0.018
0.064
0.017
0.014
0.322
0.137
0.044
0.25
0.137
0.166
0.018
0.085
0.021
0.044
0.157
0.237
0.048
0.023
0.023
0.13
0.001
0.012
0.25
0.266
0.033
0.088
0.021
0.146
0.101
0.112
0.021
0.05
0.25
0.281
0.05
0.095
0.139
0.098
0.169
0.021
0.281
0.234
0.021
0.016
0.023
0.024
0.329
0.02
0.235
0.006
0.043
0.034
0.086
0.12
0.332
0.06
0.167
0.049
0.013
0.071
0.022
0.02
0.106
0.005
0.034
0.003
0.245
0.056
0.077
0.204
0.021
0.004
0.018
0.139
0.016
0.037
0.061
0.069
0.016
0.002
0.033
0.199
0.015
0.25
0.286
0.015
0.052
0.016
0.313
0.045
0.084
0.021
0.024
0.023
0.015
0.133
0.067
0.077
0.019
0.234
0.25
0.044
0.25
0.013
0.117
0.004
0.014
0.112
0.032
0.078
0.234
0.202
0.119
0.027
0.001
0.069
0.186
0.052
0.205
0.01
0.121
0.017
0.212
0.02
0.064
0.001
0.027
0.018
0.14
0.148
0.048
0.017
0.016
0.089
0.016
0.003
0.045
0.233
0.043
0.109
0.017
0.063
0.002
0.017
0.011
0.023
0.021
0.209
0.214
0.179
0.023
0.174
0.019
0.092
0.115
0.3
0.101
0.194
0.079
0.017
0.026
0.044
0.004
0.19
0.3
0.016
0.007
0.194
0.129
0.35
0.067
0.117
0.015
0.012
0.055
0.015
0.057
0.206
0.095
0.098
0.165
0.06
0.023
0.082
0.298
0.052
0.172
0.007
0.023
0.022
0.002
0.02
0.015
0.075
0.021
0.181
0.001
0.192
0.031
0.169
0.277
0.067
0.056
0.038
0.026
0.038
0.136
0.018
0.232
0.099
0.021
0.224
0.016
0.027
0.121
0.023
0.111
0.021
0.089
0.062
0.096
0.007
0.002
0.044
0.096
0.014
0.012
0.202
0.048
0.035
0.014
0.212
0.018
0.045
0.013
0.017
0.274
0.021
0.02
0.082
0.014
0.013
0.081
0.002
0.018
0.014
0.102
0.023
0.239
0.086
0.106
0.025
0.332
0.023
0.087
0.073
0.044
0.015
0.311
0.021
0.06
0.016
0.053
0.019
0.08
0.029
0.019
0.04
0.044
0.014
0.077
0.044
0.082
0.292
0.044
0.067
0.013
0.001
0.01
0.005
0.085
0.037
0.046
0.017
0.019
0.021
0.006
0.252
0.016
0.023
0.053
0.096
0.016
0.07
0.044
0.062
0.023
0.3
0.006
0.138
0.087
0.147
0.057
0.043
0.015
0.228
0.073
0.021
0.062
0.094
0.11
0.009
0.052
0.112
0.033
0.043
0.016
0.019
0.064
0.057
0.016
0.052
0.074
0.086
0.023
0.126
0.072
0.021
0.35
0.311
0.209
0.021
0.075
0.004
0.25
0.021
0.02
0.044
0.014
0.002
0.037
0.099
0.021
0.021
0.082
0.013
0.136
0.011
0.25
0.114
0.054
0.284
0.069
0.022
0.034
0.062
0.136
0.163
0.106
0.119
0.021
0.016
0.043
0.143
0.054
0.098
0.004
0.013
0.046
0.087
0.055
0.016
0.023
0.182
0.015
0.015
0.021
0.052
0.041
0.117
0.052
0.017
0.015
0.052
0.235
0.001
0.092
0.031
0.023
0.027
0.061
0.051
0.018
0.021
0.25
0.023
0.03
0.09
0.019
0.152
0.089
0.021
0.027
0.059
0.034
0.019
0.023
0.108
0.069
0.053
0.224
0.02
0.011
0.019
0.132
0.016
