const,ID,season,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_won_finals,team_lost_finals,team_lost_semifinals,team_lost_first_match,most_improved,most_valuable,most_valuable_finals,sixth_man,all_league
1.0,jefferi01,2005,24.0,0.43023255813953487,0.3953488372093023,1495.0,40.405,0.085,17.871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,howardw01,2013,27.0,0.9302325581395349,0.9302325581395349,2848.0,35.6,0.134,20.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,smithjr01,2012,26.0,0.5633802816901409,0.014084507042253521,1142.0,28.55,0.124,16.177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,seldewa01,2017,22.0,0.22727272727272727,0.07954545454545454,342.0,17.1,0.02,9.415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,blakest01,2005,24.0,0.5217391304347826,0.010869565217391304,665.0,13.854,0.022,8.376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mcgratr01,2010,30.0,0.36585365853658536,0.2926829268292683,673.0,22.433,0.021,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,stevede01,2004,22.0,0.975609756097561,0.9512195121951219,2444.0,30.55,0.029,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mcrobjo01,2011,23.0,0.8850574712643678,0.5862068965517241,1676.0,21.766,0.147,16.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,richajo01,2018,24.0,0.9885057471264368,0.9885057471264368,2819.0,32.779,0.096,14.219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lenal01,2017,23.0,0.9390243902439024,0.4146341463414634,1560.0,20.26,0.092,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,nowitdi01,2016,37.0,0.9195402298850575,0.9195402298850575,2534.0,31.675,0.138,20.345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,meeksjo01,2014,26.0,0.9390243902439024,0.8536585365853658,2556.0,33.195,0.085,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,smithja02,2016,29.0,0.926829268292683,0.024390243902439025,1181.0,15.539,0.073,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gibsota01,2021,35.0,0.6493506493506493,0.07792207792207792,1074.0,21.48,0.195,18.123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lowryky01,2021,34.0,0.6388888888888888,0.6388888888888888,1601.0,34.804,0.123,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,poeltja01,2020,24.0,0.9295774647887324,0.2535211267605634,1171.0,17.742,0.164,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,martike02,2013,29.0,0.946236559139785,0.0,2459.0,27.943,0.157,18.147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,davised01,2014,24.0,0.7865168539325843,0.0449438202247191,981.0,14.014,0.131,16.342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,watsocj01,2010,25.0,0.7926829268292683,0.18292682926829268,1788.0,27.508,0.083,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hayesch01,2007,23.0,0.9550561797752809,0.5617977528089888,1911.0,22.482,0.179,15.049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,dunnkr01,2020,25.0,0.7846153846153846,0.49230769230769234,1269.0,24.882,0.087,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wafervo01,2008,22.0,0.35365853658536583,0.0,154.0,5.31,-0.156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dedmode01,2016,26.0,0.7073170731707317,0.24390243902439024,705.0,12.155,0.163,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,morgaju01,2020,22.0,0.35443037974683544,0.02531645569620253,220.0,7.857,0.107,13.566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jonesja02,2005,24.0,0.9263157894736842,0.25263157894736843,1544.0,17.545,0.09,12.238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,burketr01,2020,27.0,0.48148148148148145,0.04938271604938271,676.0,17.333,0.12,20.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,higgico01,2012,22.0,0.5757575757575758,0.0,423.0,11.132,-0.148,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brownsh01,2008,22.0,0.25609756097560976,0.04878048780487805,240.0,11.429,-0.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dragigo01,2020,33.0,0.8085106382978723,0.20212765957446807,2216.0,29.158,0.101,21.587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,harteis01,2022,23.0,0.8292682926829268,0.0,1216.0,17.882,0.217,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ginobma01,2004,26.0,0.9456521739130435,0.41304347826086957,2540.0,29.195,0.193,21.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,terryja01,2003,25.0,0.9878048780487805,0.9878048780487805,3081.0,38.037,0.115,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jacksju01,2021,25.0,0.4105263157894737,0.031578947368421054,592.0,15.179,0.017,10.811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,winslju01,2021,24.0,0.35064935064935066,0.012987012987012988,510.0,18.889,-0.066,6.283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,leeda02,2010,26.0,0.9878048780487805,0.9878048780487805,3019.0,37.272,0.164,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bassbr01,2012,26.0,0.9186046511627907,0.686046511627907,2476.0,31.342,0.121,18.819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,antetgi01,2017,22.0,0.9772727272727273,0.9772727272727273,3088.0,35.907,0.209,27.971,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,onealro01,2020,26.0,0.9873417721518988,0.8734177215189873,2298.0,29.462,0.101,10.253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,robinda01,2001,35.0,0.9789473684210527,0.9789473684210527,2780.0,29.892,0.245,27.926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,greenje02,2018,31.0,0.9615384615384616,0.14423076923076922,2351.0,23.51,0.102,17.747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,baynear01,2015,28.0,0.8314606741573034,0.19101123595505617,1162.0,15.703,0.167,15.946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,gallola01,2015,23.0,0.5487804878048781,0.5,1457.0,32.378,0.043,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jonesde02,2022,24.0,0.6436781609195402,0.09195402298850575,958.0,17.107,0.117,13.394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,nashst01,2004,29.0,0.9540229885057471,0.9540229885057471,2809.0,33.843,0.162,21.669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mejrisa01,2018,31.0,0.7439024390243902,0.012195121951219513,729.0,11.951,0.178,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,livinsh01,2012,26.0,0.8787878787878788,0.4090909090909091,1092.0,18.828,0.057,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,iguodan01,2022,38.0,0.36538461538461536,0.0,664.0,17.474,0.127,13.109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,humphkr01,2015,29.0,0.7065217391304348,0.18478260869565216,1350.0,20.769,0.136,15.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,hicksjj01,2013,24.0,0.975609756097561,0.975609756097561,2323.0,29.038,0.143,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsja01,2017,29.0,0.926829268292683,0.06097560975609756,2085.0,27.434,0.117,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,richajo01,2022,28.0,0.7926829268292683,0.08536585365853659,1600.0,24.615,0.105,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brownst02,2020,24.0,0.6385542168674698,0.012048192771084338,771.0,14.547,0.069,9.459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,dedmode01,2019,29.0,0.7804878048780488,0.6341463414634146,1609.0,25.141,0.119,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,novakst01,2010,26.0,0.6585365853658537,0.0,362.0,6.704,0.04,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,porteot01,2021,27.0,0.3888888888888889,0.08333333333333333,606.0,21.643,0.103,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,parketo01,2018,35.0,0.6896551724137931,0.2413793103448276,1138.0,18.967,0.063,13.188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,nwabada01,2018,25.0,0.8536585365853658,0.25609756097560976,1646.0,23.514,0.07,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,robincl02,2005,38.0,0.872093023255814,0.3372093023255814,1760.0,23.467,0.048,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,loveke01,2012,23.0,0.8333333333333334,0.8333333333333334,2145.0,39.0,0.224,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,jerebjo01,2018,30.0,0.9032258064516129,0.20430107526881722,1213.0,14.44,0.144,13.834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,smithjo03,2013,27.0,0.9318181818181818,0.9318181818181818,2882.0,35.146,0.075,18.983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,rosste01,2016,24.0,0.9117647058823529,0.06862745098039216,2082.0,22.387,0.099,14.818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,arenagi01,2003,21.0,1.0,1.0,2866.0,34.951,0.109,18.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,huertma01,2016,32.0,0.6463414634146342,0.0,869.0,16.396,-0.006,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brookaa01,2013,28.0,0.6704545454545454,0.22727272727272727,1064.0,18.034,0.039,12.586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,aytonde01,2022,23.0,0.7473684210526316,0.7473684210526316,2110.0,29.718,0.205,27.346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,dellama01,2016,25.0,0.9320388349514563,0.13592233009708737,2108.0,21.958,0.098,12.694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bellch01,2007,27.0,1.0,0.7804878048780488,2848.0,34.732,0.067,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,atkinch01,2005,30.0,1.0,1.0,2903.0,35.402,0.074,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hansbty01,2015,29.0,0.9069767441860465,0.11627906976744186,1106.0,14.179,0.154,13.459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,sessira01,2009,22.0,0.9634146341463414,0.47560975609756095,2173.0,27.506,0.124,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bouchch01,2019,26.0,0.2830188679245283,0.0,167.0,5.567,0.206,22.975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,thomala01,2015,26.0,0.7560975609756098,0.45121951219512196,1490.0,24.032,-0.013,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bealbr01,2022,28.0,0.4878048780487805,0.4878048780487805,1439.0,35.975,0.047,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,kornelu01,2019,23.0,0.5609756097560976,0.21951219512195122,784.0,17.043,0.086,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dinwisp01,2016,22.0,0.1511627906976744,0.0,161.0,12.385,0.03,9.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,gallola01,2016,24.0,1.0,0.08536585365853659,2033.0,24.793,0.078,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gasolma01,2020,35.0,0.6626506024096386,0.6506024096385542,1389.0,25.255,0.124,13.332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,ginobma01,2017,39.0,0.8673469387755102,0.01020408163265306,1575.0,18.529,0.112,17.002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,jacksst02,2001,22.0,0.9390243902439024,0.4878048780487805,1660.0,21.558,0.026,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,howarjo01,2010,29.0,0.4268292682926829,0.14634146341463414,918.0,26.229,0.052,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,nashst01,2012,37.0,0.9393939393939394,0.9393939393939394,1961.0,31.629,0.144,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gomesry01,2008,25.0,1.0,0.9024390243902439,2434.0,29.683,0.095,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ginobma01,2013,35.0,0.7864077669902912,0.02912621359223301,1953.0,24.111,0.155,25.633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,boozeca01,2010,28.0,0.9565217391304348,0.9565217391304348,3075.0,34.943,0.178,23.947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mcderdo01,2018,26.0,0.9878048780487805,0.04878048780487805,1768.0,21.827,0.062,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gasolpa01,2014,33.0,0.7317073170731707,0.7317073170731707,1884.0,31.4,0.076,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,fredeji01,2014,24.0,0.5975609756097561,0.0,519.0,10.592,0.074,15.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mitchdo01,2021,24.0,0.7590361445783133,0.7590361445783133,2117.0,33.603,0.168,26.458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,babbilu01,2017,27.0,0.8292682926829268,0.6707317073170732,1065.0,15.662,0.081,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wrighdo01,2010,24.0,0.8850574712643678,0.011494252873563218,1608.0,20.883,0.138,15.076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mckinal01,2019,26.0,0.9038461538461539,0.057692307692307696,1238.0,13.17,0.1,12.957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brownst02,2021,25.0,0.7083333333333334,0.19444444444444445,1229.0,24.098,0.07,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,riverau01,2015,22.0,0.9375,0.07291666666666667,1813.0,20.144,0.046,12.363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,adrieje01,2014,27.0,0.6463414634146342,0.14634146341463414,961.0,18.132,0.135,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wadedw01,2010,28.0,0.9425287356321839,0.9425287356321839,3002.0,36.61,0.223,30.211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,anderch01,2012,33.0,0.48484848484848486,0.015151515151515152,486.0,15.188,0.188,18.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,smithjo02,2003,27.0,0.6704545454545454,0.25,1157.0,19.61,0.129,14.586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,teaguje01,2013,24.0,0.9772727272727273,0.9545454545454546,2841.0,33.035,0.111,17.683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,thabeha01,2012,24.0,0.30303030303030304,0.045454545454545456,139.0,6.95,0.104,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,randoza01,2011,29.0,0.9263157894736842,0.9157894736842105,3239.0,36.807,0.185,26.759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,middlkh01,2015,23.0,0.9659090909090909,0.7272727272727273,2610.0,30.706,0.135,16.839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,speigma01,2016,28.0,0.9056603773584906,0.0,1033.0,10.76,0.104,20.531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,barbole01,2012,29.0,0.974025974025974,0.0,1605.0,21.4,0.059,14.855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,dudleja01,2019,33.0,0.7241379310344828,0.3103448275862069,1302.0,20.667,0.071,8.116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,harrijo01,2018,26.0,0.9512195121951219,0.17073170731707318,1975.0,25.321,0.097,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,meeksjo01,2017,29.0,0.43902439024390244,0.12195121951219512,738.0,20.5,0.072,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,farieke01,2015,25.0,0.9146341463414634,0.8658536585365854,2086.0,27.813,0.129,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,perkike01,2014,29.0,0.801980198019802,0.801980198019802,1591.0,19.642,0.032,8.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mariosh01,2009,30.0,0.8414634146341463,0.8292682926829268,2470.0,35.797,0.101,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gallida01,2012,23.0,0.684931506849315,0.6438356164383562,1573.0,31.46,0.139,18.702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,booketr01,2017,29.0,0.8658536585365854,0.524390243902439,1754.0,24.704,0.085,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,osmande01,2020,24.0,1.0,1.0,1910.0,29.385,0.04,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mcrobjo01,2009,21.0,0.4024390243902439,0.0,279.0,8.455,0.069,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,macksh01,2014,23.0,0.898876404494382,0.12359550561797752,1608.0,20.1,0.074,14.713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,redicjj01,2013,28.0,0.9534883720930233,0.1511627906976744,2448.0,29.854,0.091,14.941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,randoan01,2012,22.0,0.5151515151515151,0.07575757575757576,517.0,15.206,0.102,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bogdabo02,2017,27.0,0.9894736842105263,0.5684210526315789,2347.0,24.968,0.067,15.224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,monrogr01,2015,24.0,0.8414634146341463,0.6951219512195121,2137.0,30.971,0.153,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,gordobe01,2014,30.0,0.23170731707317074,0.0,279.0,14.684,-0.052,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,caldwke01,2020,26.0,0.9782608695652174,0.5108695652173914,2370.0,26.333,0.101,14.623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,sumneed01,2019,23.0,0.27906976744186046,0.023255813953488372,212.0,8.833,0.023,7.719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,holidaa01,2022,25.0,0.7263157894736842,0.15789473684210525,1041.0,15.087,0.071,13.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,haywago01,2020,29.0,0.6404494382022472,0.5955056179775281,1897.0,33.281,0.157,19.093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,scottmi01,2018,29.0,0.9318181818181818,0.011363636363636364,1532.0,18.683,0.085,15.312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lopezro01,2020,31.0,0.8313253012048193,0.060240963855421686,979.0,14.188,0.075,10.419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,sullija01,2016,23.0,0.9886363636363636,0.8522727272727273,1996.0,22.943,0.12,16.937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mccawpa01,2018,22.0,0.6116504854368932,0.0970873786407767,977.0,15.508,0.03,7.698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,thomama02,2021,26.0,0.5783132530120482,0.0,333.0,6.938,0.029,8.842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,tollian01,2017,31.0,0.7926829268292683,0.10975609756097561,1477.0,22.723,0.075,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,theisda01,2021,28.0,0.9027777777777778,0.7083333333333334,1601.0,24.631,0.129,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,greenge01,2016,30.0,0.84375,0.14583333333333334,1667.0,20.58,0.052,10.573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bartowi01,2021,30.0,0.7195121951219512,0.6463414634146342,1819.0,30.831,0.061,12.551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,antetth01,2021,28.0,0.7368421052631579,0.031578947368421054,596.0,8.514,0.061,11.117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ellinwa01,2016,28.0,0.926829268292683,0.5,1615.0,21.25,0.024,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,evansty01,2013,23.0,0.7926829268292683,0.7439024390243902,2016.0,31.015,0.105,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pargoja01,2004,24.0,0.3780487804878049,0.012195121951219513,479.0,15.452,0.01,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,smithja02,2015,28.0,1.0,0.3780487804878049,1785.0,21.768,0.032,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ibakase01,2013,23.0,0.978494623655914,0.978494623655914,2852.0,31.341,0.181,21.918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,blakean01,2018,21.0,0.23170731707317074,0.0,314.0,16.526,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,howarju01,2012,38.0,0.4157303370786517,0.0,214.0,5.784,-0.076,4.282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,sabondo01,2020,23.0,0.8493150684931506,0.8493150684931506,2159.0,34.823,0.167,20.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,anderch01,2003,24.0,0.7195121951219512,0.036585365853658534,907.0,15.373,0.058,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,murphtr01,2005,24.0,0.8536585365853658,0.8414634146341463,2375.0,33.929,0.107,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,morrima03,2015,25.0,0.9878048780487805,0.4268292682926829,2045.0,25.247,0.094,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,kamanch01,2014,31.0,0.47560975609756095,0.15853658536585366,736.0,18.872,0.033,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dienggo01,2021,31.0,0.5277777777777778,0.013888888888888888,552.0,14.526,0.183,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,budinch01,2013,24.0,0.2804878048780488,0.012195121951219513,508.0,22.087,0.066,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,parkeja01,2017,21.0,0.6219512195121951,0.6097560975609756,1728.0,33.882,0.111,19.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,warretj01,2018,24.0,0.7926829268292683,0.7926829268292683,2142.0,32.954,0.076,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,humphkr01,2016,30.0,0.6195652173913043,0.18478260869565216,891.0,15.632,0.092,15.166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,duncati01,2010,33.0,0.9565217391304348,0.9456521739130435,2811.0,31.943,0.215,27.714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,paytoga02,2022,29.0,0.7980769230769231,0.17307692307692307,1451.0,17.482,0.2,21.151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,willima02,2009,22.0,0.7204301075268817,0.6666666666666666,2190.0,32.687,0.14,16.422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,jamesle01,2010,25.0,0.9354838709677419,0.9354838709677419,3426.0,39.379,0.299,35.536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,udrihbe01,2014,31.0,0.5393258426966292,0.1348314606741573,758.0,15.792,0.06,15.061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,cookqu01,2017,23.0,0.17073170731707318,0.0,188.0,13.429,0.051,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hinriki01,2014,33.0,0.896551724137931,0.7586206896551724,2283.0,29.269,0.086,11.447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,turiaro01,2013,30.0,0.7954545454545454,0.0,760.0,10.857,0.075,10.326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,sarrol01,2022,22.0,0.2682926829268293,0.024390243902439025,421.0,19.136,0.114,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
