ID,season,salary_cap_perc,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_won_finals,team_lost_finals,team_lost_semifinals,team_lost_first_match,most_improved,most_valuable,most_valuable_finals,sixth_man,all_league
wadedw01,2010,0.245,28.0,0.9425287356321839,0.9425287356321839,3002.0,36.61,0.223,30.211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
houseed01,2010,0.023,31.0,0.8292682926829268,0.0,1217.0,17.897,0.043,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breweco01,2010,0.064,23.0,1.0,1.0,2482.0,30.268,0.019,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duncati01,2010,0.322,33.0,0.9565217391304348,0.9456521739130435,2811.0,31.943,0.215,27.714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
perkike01,2010,0.08,25.0,0.9528301886792453,0.9528301886792453,2729.0,27.02,0.116,17.536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stackje01,2010,0.004,35.0,0.550561797752809,0.0,999.0,20.388,0.051,13.087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
barnema02,2010,0.03,29.0,0.9895833333333334,0.75,2423.0,25.505,0.135,15.559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
greenda02,2010,0.002,22.0,0.24390243902439024,0.0,115.0,5.75,0.083,12.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pietrmi01,2011,0.112,28.0,0.6951219512195121,0.04878048780487805,1107.0,19.421,0.056,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dudleja01,2011,0.073,25.0,1.0,0.18292682926829268,2140.0,26.098,0.126,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownsh01,2011,0.06,25.0,1.0,0.0,1734.0,18.848,0.095,15.135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
owensla01,2011,0.001,28.0,0.14634146341463414,0.0,143.0,11.917,0.067,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willire02,2011,0.043,24.0,0.975609756097561,0.10975609756097561,1626.0,20.325,0.109,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
westda01,2011,0.172,30.0,0.8536585365853658,0.8536585365853658,2451.0,35.014,0.153,20.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fordtj01,2011,0.02,27.0,0.4942528735632184,0.034482758620689655,787.0,18.302,0.012,10.297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
humphkr01,2011,0.138,25.0,0.9024390243902439,0.5365853658536586,2061.0,27.851,0.126,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasolpa01,2011,0.322,30.0,1.0,1.0,3395.0,36.902,0.232,25.339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
wrighbr03,2011,0.016,23.0,0.45121951219512196,0.024390243902439025,379.0,10.243,0.101,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownkw01,2011,0.116,28.0,0.8048780487804879,0.6097560975609756,1714.0,25.97,0.098,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jianlyi01,2011,0.014,23.0,0.7682926829268293,0.13414634146341464,1112.0,17.651,0.017,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evansma01,2011,0.021,32.0,0.8902439024390244,0.2926829268292683,1549.0,21.219,0.053,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fosteje01,2011,0.052,34.0,0.7011494252873564,0.034482758620689655,1033.0,16.934,0.153,15.309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
duranke01,2011,0.267,22.0,0.9595959595959596,0.9595959595959596,3760.0,39.579,0.19,29.328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
novakst01,2011,0.017,27.0,0.3522727272727273,0.0,221.0,7.129,0.201,17.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
noahjo01,2011,0.207,25.0,0.6530612244897959,0.6530612244897959,2105.0,32.891,0.204,24.473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
parketo01,2011,0.215,28.0,0.9545454545454546,0.9545454545454546,2749.0,32.726,0.156,21.939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
butleca01,2011,0.138,30.0,0.35365853658536583,0.35365853658536583,867.0,29.897,0.066,14.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richaja01,2011,0.093,30.0,0.9659090909090909,0.9659090909090909,2868.0,33.741,0.122,15.547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bibbymi01,2011,0.023,32.0,0.970873786407767,0.8543689320388349,2700.0,27.0,0.084,11.554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martike01,2011,0.043,33.0,0.6091954022988506,0.6091954022988506,1381.0,26.057,0.105,15.648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
masonro01,2011,0.02,30.0,0.3372093023255814,0.0,374.0,12.897,0.03,8.893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fishede01,2011,0.059,36.0,1.0,1.0,2622.0,28.5,0.077,10.654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
landrca01,2011,0.146,27.0,0.9318181818181818,0.36363636363636365,2221.0,27.085,0.098,16.327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
chandty01,2011,0.226,28.0,0.9223300970873787,0.9223300970873787,2739.0,28.832,0.219,23.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afflaar01,2011,0.13,25.0,0.8275862068965517,0.8275862068965517,2409.0,33.458,0.128,13.889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clarkea01,2011,0.02,23.0,0.48863636363636365,0.0,470.0,10.93,0.031,10.674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wafervo01,2011,0.017,25.0,0.6703296703296703,0.02197802197802198,558.0,9.148,0.095,10.478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cardibr01,2011,0.023,33.0,0.6310679611650486,0.038834951456310676,655.0,10.077,0.132,10.137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
randoza01,2011,0.262,29.0,0.9263157894736842,0.9157894736842105,3239.0,36.807,0.185,26.759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
watsoea01,2011,0.034,31.0,0.975609756097561,0.15853658536585366,1567.0,19.588,0.031,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenwi01,2011,0.021,29.0,0.9431818181818182,0.14772727272727273,1758.0,21.181,0.052,11.106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
magloja01,2011,0.023,32.0,0.20388349514563106,0.0,176.0,8.381,0.182,13.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billuch01,2011,0.245,34.0,0.8488372093023255,0.8488372093023255,2345.0,32.123,0.166,18.752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hillgr01,2011,0.112,38.0,0.975609756097561,0.975609756097561,2409.0,30.112,0.088,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonesja02,2011,0.026,30.0,0.9029126213592233,0.07766990291262135,1821.0,19.581,0.146,13.119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harrima01,2011,0.002,21.0,0.6585365853658537,0.18292682926829268,933.0,17.278,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smithcr01,2011,0.017,27.0,0.5853658536585366,0.0,586.0,12.208,0.123,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgratr01,2011,0.023,31.0,0.8780487804878049,0.47560975609756095,1686.0,23.417,0.06,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chalmma01,2011,0.069,24.0,0.883495145631068,0.2815533980582524,2090.0,22.967,0.088,14.345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parkean01,2011,0.039,35.0,0.8780487804878049,0.7926829268292683,2091.0,29.042,0.034,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
howarju01,2011,0.023,37.0,0.6601941747572816,0.0,652.0,9.588,0.073,9.312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonesso01,2011,0.008,26.0,0.47560975609756095,0.0,528.0,13.538,0.045,8.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
adrieje01,2011,0.005,24.0,0.2804878048780488,0.0,196.0,8.522,0.049,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamilri01,2011,0.301,32.0,0.6707317073170732,0.47560975609756095,1498.0,27.236,0.058,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
youngni01,2011,0.064,25.0,0.7804878048780488,0.4878048780487805,2034.0,31.781,0.066,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownde04,2011,0.015,23.0,0.5975609756097561,0.012195121951219513,576.0,11.755,0.083,12.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cunnida01,2011,0.034,23.0,0.9512195121951219,0.21951219512195122,1637.0,20.987,0.059,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stevede01,2011,0.043,29.0,0.9029126213592233,0.6990291262135923,1490.0,16.022,0.075,11.864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartevi01,2011,0.367,34.0,0.8902439024390244,0.7682926829268293,2051.0,28.096,0.089,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pricero01,2011,0.018,27.0,0.7195121951219512,0.0,717.0,12.153,-0.047,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
princta01,2011,0.108,30.0,0.9512195121951219,0.9512195121951219,2562.0,32.846,0.062,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordade01,2011,0.174,22.0,0.975609756097561,0.8048780487804879,2047.0,25.588,0.122,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mohamna01,2011,0.065,33.0,0.898989898989899,0.37373737373737376,1428.0,16.045,0.101,16.548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
howarjo01,2011,0.037,30.0,0.21951219512195122,0.12195121951219512,409.0,22.722,-0.023,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wilkida02,2011,0.02,31.0,0.6382978723404256,0.0,715.0,11.917,0.107,12.433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
evansre01,2011,0.021,30.0,0.36585365853658536,0.21951219512195122,798.0,26.6,0.078,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartean01,2011,0.023,35.0,0.43023255813953487,0.0,512.0,13.838,0.021,11.105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
willish02,2011,0.017,27.0,0.7195121951219512,0.4634146341463415,911.0,15.441,0.1,12.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
crawfja01,2011,0.086,30.0,0.9361702127659575,0.0,2655.0,30.17,0.071,16.709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
elsonfr01,2011,0.005,34.0,0.7560975609756098,0.012195121951219513,610.0,9.839,0.047,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stuckro01,2011,0.146,24.0,0.8536585365853658,0.6585365853658537,2183.0,31.186,0.11,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collija04,2011,0.023,32.0,0.648936170212766,0.39361702127659576,751.0,12.311,0.049,6.412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
jeffrja01,2011,0.021,29.0,0.5348837209302325,0.10465116279069768,686.0,14.913,0.048,10.376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
robinna01,2011,0.094,26.0,0.6262626262626263,0.1111111111111111,1025.0,16.532,0.052,10.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
przybjo01,2011,0.02,31.0,0.43902439024390244,0.10975609756097561,519.0,14.417,0.046,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
murphtr01,2011,0.023,30.0,0.3956043956043956,0.04395604395604396,469.0,13.028,0.031,8.089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mcrobjo01,2011,0.052,23.0,0.8850574712643678,0.5862068965517241,1676.0,21.766,0.147,16.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wilcoch01,2011,0.052,28.0,0.6951219512195121,0.35365853658536583,995.0,17.456,0.135,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcguido01,2011,0.016,25.0,0.6341463414634146,0.0975609756097561,760.0,14.615,0.057,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dioguik01,2011,0.001,27.0,0.43902439024390244,0.0,470.0,13.056,0.102,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
horfoal01,2011,0.207,24.0,0.9468085106382979,0.9468085106382979,3172.0,35.64,0.179,23.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
dalemsa01,2011,0.121,29.0,0.975609756097561,0.5609756097560976,1938.0,24.225,0.072,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cookda02,2011,0.058,23.0,0.6060606060606061,0.0,793.0,13.217,0.128,15.474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
conlemi01,2011,0.114,23.0,0.9894736842105263,0.9894736842105263,3379.0,35.947,0.11,18.318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
thomaku01,2011,0.023,38.0,0.6020408163265306,0.37755102040816324,1252.0,21.22,0.13,10.842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
diawbo01,2011,0.155,28.0,1.0,1.0,2778.0,33.878,0.083,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bryanko01,2011,0.435,32.0,1.0,1.0,3133.0,34.054,0.178,26.524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hawessp01,2011,0.07,22.0,0.9885057471264368,0.9885057471264368,1816.0,21.116,0.067,13.262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
boganke01,2011,0.015,30.0,1.0,1.0,1768.0,18.041,0.118,10.954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
telfase01,2011,0.026,25.0,0.45121951219512196,0.0975609756097561,711.0,19.216,0.007,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
summeda01,2011,0.005,23.0,0.2682926829268293,0.012195121951219513,199.0,9.045,-0.072,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battito01,2011,0.023,34.0,0.4942528735632184,0.0,415.0,9.651,0.076,10.327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gasolma01,2011,0.223,26.0,0.9894736842105263,0.9894736842105263,3105.0,33.032,0.147,20.593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grayaa01,2011,0.043,26.0,0.5340909090909091,0.06818181818181818,618.0,13.149,0.099,12.573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
butlera01,2011,0.021,31.0,0.5102040816326531,0.02040816326530612,777.0,15.54,-0.006,6.414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
outlatr01,2011,0.121,26.0,1.0,0.6707317073170732,2358.0,28.756,0.016,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willish03,2011,0.052,24.0,0.7906976744186046,0.12790697674418605,1424.0,20.941,0.091,13.246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
battish01,2011,0.052,32.0,1.0,0.6210526315789474,2714.0,28.568,0.103,13.713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
collini01,2011,0.056,30.0,0.8888888888888888,0.020202020202020204,1937.0,22.011,0.113,15.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
forbega01,2011,0.026,25.0,0.735632183908046,0.12643678160919541,793.0,12.391,0.055,11.669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smithjr01,2011,0.041,25.0,0.9655172413793104,0.06896551724137931,2044.0,24.333,0.122,16.863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hayesch01,2011,0.09,27.0,0.9024390243902439,0.7682926829268293,2079.0,28.095,0.145,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
johnsch03,2011,0.013,25.0,0.20454545454545456,0.011363636363636364,157.0,8.722,0.07,12.458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smithja02,2011,0.043,24.0,0.9431818181818182,0.06818181818181818,1160.0,13.976,0.07,11.132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
davisgl01,2011,0.109,25.0,0.9560439560439561,0.14285714285714285,2489.0,28.609,0.102,13.232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
daniema01,2011,0.021,30.0,0.5975609756097561,0.0,938.0,19.143,0.102,11.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
radmavl01,2011,0.023,30.0,0.9024390243902439,0.07317073170731707,1169.0,15.797,0.086,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uzohbe01,2011,0.001,22.0,0.5121951219512195,0.0,438.0,10.429,0.055,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holliry01,2011,0.043,26.0,0.8536585365853658,0.1951219512195122,1182.0,16.886,0.073,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dunlemi02,2011,0.065,30.0,0.7586206896551724,0.5057471264367817,1755.0,26.591,0.128,15.237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
westde01,2011,0.02,27.0,0.3626373626373626,0.02197802197802198,623.0,18.879,0.095,16.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
youngth01,2011,0.129,22.0,1.0,0.011494252873563218,2262.0,26.0,0.139,19.221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
willite01,2011,0.041,23.0,0.25609756097560976,0.0,290.0,13.81,-0.099,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reddmi01,2011,0.023,31.0,0.12195121951219512,0.0,134.0,13.4,0.036,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thornma01,2011,0.121,23.0,0.8902439024390244,0.2804878048780488,1775.0,24.315,0.095,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenda02,2011,0.015,23.0,0.13636363636363635,0.0,99.0,8.25,0.052,15.178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
arenagi01,2011,0.332,29.0,0.8522727272727273,0.18181818181818182,1877.0,25.027,0.013,11.517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hinriki01,2012,0.068,31.0,0.75,0.4861111111111111,1378.0,25.519,0.07,10.351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
haywala01,2012,0.021,25.0,0.36046511627906974,0.0,159.0,5.129,-0.034,3.891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pietrmi01,2012,0.017,29.0,0.7209302325581395,0.08139534883720931,1314.0,21.194,0.063,10.335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
haywobr01,2012,0.144,32.0,0.8285714285714286,0.8285714285714286,1207.0,20.81,0.113,13.283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
watsocj01,2012,0.017,27.0,0.7638888888888888,0.4166666666666667,1323.0,24.055,0.108,14.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ilyaser01,2012,0.136,24.0,0.9090909090909091,0.6212121212121212,1655.0,27.583,0.186,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayleje01,2012,0.053,23.0,0.4696969696969697,0.16666666666666666,705.0,22.742,0.136,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownsh01,2012,0.06,26.0,0.8939393939393939,0.2878787878787879,1400.0,23.729,0.055,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
milescj01,2012,0.038,24.0,0.8484848484848485,0.21212121212121213,1145.0,20.446,0.063,12.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
belinma01,2012,0.034,25.0,1.0,0.8333333333333334,1966.0,29.788,0.071,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebankde01,2012,0.018,22.0,0.4230769230769231,0.23076923076923078,522.0,15.818,0.036,12.182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anthoca01,2012,0.335,27.0,0.8450704225352113,0.8450704225352113,2080.0,34.667,0.159,23.438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
harrejo01,2012,0.006,22.0,0.5774647887323944,0.056338028169014086,565.0,13.78,0.124,14.191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hicksjj01,2012,0.069,23.0,0.8181818181818182,0.2878787878787879,1244.0,23.037,0.066,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
humphkr01,2012,0.207,26.0,0.9393939393939394,0.9393939393939394,2162.0,34.871,0.118,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lewisra02,2012,0.259,32.0,0.42424242424242425,0.22727272727272727,729.0,26.036,0.02,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownkw01,2012,0.052,29.0,0.13636363636363635,0.045454545454545456,187.0,20.778,0.026,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderja01,2012,0.016,22.0,0.7375,0.025,634.0,10.746,0.04,9.638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
youngsa01,2012,0.013,26.0,0.46835443037974683,0.02531645569620253,379.0,10.243,0.026,9.473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
harrite01,2012,0.005,24.0,0.29213483146067415,0.011235955056179775,328.0,12.615,0.015,7.433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dragigo01,2012,0.129,25.0,1.0,0.42424242424242425,1752.0,26.545,0.14,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terryja01,2012,0.086,34.0,0.9571428571428572,0.02857142857142857,2139.0,31.925,0.091,16.569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
liggide01,2012,0.013,23.0,0.25757575757575757,0.0,115.0,6.765,0.0,8.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
onealje01,2012,0.023,33.0,0.3787878787878788,0.36363636363636365,570.0,22.8,0.093,9.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
linje01,2012,0.086,23.0,0.5303030303030303,0.3787878787878788,940.0,26.857,0.138,19.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
meeksjo01,2012,0.024,24.0,1.0,0.6455696202531646,1746.0,22.101,0.12,12.139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lopezro01,2012,0.084,23.0,0.9696969696969697,0.0,895.0,13.984,0.113,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
novakst01,2012,0.07,28.0,0.8309859154929577,0.014084507042253521,1115.0,18.898,0.184,16.347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wallage01,2012,0.167,29.0,0.8787878787878788,0.8787878787878788,2076.0,35.793,0.111,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambyma01,2012,0.079,37.0,0.8939393939393939,0.803030303030303,1352.0,22.915,0.128,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martike01,2012,0.007,34.0,0.6883116883116883,0.0,1133.0,21.377,0.046,12.549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
asikom01,2012,0.086,25.0,1.0,0.06944444444444445,1099.0,15.264,0.129,14.534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
childjo01,2012,0.119,28.0,0.5151515151515151,0.0,491.0,14.441,0.088,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fieldla01,2012,0.086,23.0,1.0,0.9295774647887324,2009.0,28.296,0.086,12.668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kamanch01,2012,0.138,29.0,0.7121212121212122,0.5,1372.0,29.191,0.024,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masonro01,2012,0.021,31.0,0.7878787878787878,0.0,697.0,13.404,0.062,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scolalu01,2012,0.078,31.0,1.0,1.0,2067.0,31.318,0.079,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fishede01,2012,0.026,37.0,0.9651162790697675,0.5,1954.0,23.542,0.038,11.076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priceaj01,2012,0.015,25.0,0.6233766233766234,0.012987012987012988,575.0,11.979,0.059,11.764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
evansje01,2012,0.031,24.0,0.44285714285714284,0.0,224.0,7.226,0.199,20.403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
landrca01,2012,0.069,28.0,0.6212121212121212,0.12121212121212122,999.0,24.366,0.139,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderry01,2012,0.15,23.0,0.9295774647887324,0.9295774647887324,2136.0,32.364,0.218,21.822,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
delfica01,2012,0.052,29.0,0.8181818181818182,0.803030303030303,1537.0,28.463,0.075,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenwi01,2012,0.024,30.0,0.8055555555555556,0.027777777777777776,985.0,16.983,0.125,14.289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hillge01,2012,0.138,25.0,0.7922077922077922,0.2597402597402597,1620.0,26.557,0.151,20.317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
